Node1,Sign,Node2,Weight
CDK2,1,MYC,1
APEX1,1,STAT3,1
MAPK14,1,USF1,1
MAPK14,1,ELK1,1
MAPK14,1,STAT3,1
MAPK14,1,JUN,1
MAPK14,1,CSNK2A1,1
MAPK14,1,NR3C1,0.14285714285714302
CDK2,1,NR3C1,0.14285714285714302
CSNK2A1,1,TFAP2A,1
CSNK2A1,1,SRF,1
CSNK2A1,1,AKT1,1
CDK2,1,SP1,1
CDK2,1,FOXM1,1
AKT1,1,NR3C1,0.14285714285714302
AKT1,1,CDK2,1
CSNK2A1,1,APEX1,1
MAPK14,1,ETS1,1
MAPK14,1,MYC,1
TP53BP1,-1,E2F4,0.714285714285714
AKT1,1,SREBF1,1
AKT1,1,MYC,1
MAPK14,1,SP1,1
APEX1,1,EPAS1,1
MAPK14,1,SRF,1
MAPK14,1,TFAP2A,1
AKT1,1,ETS1,1
NR3C1,1,EGR1,0.14285714285714302
AKT1,1,HIF1A,1
AKT1,1,NFKB1,1
AKT1,1,STAT3,1
MAPK14,1,NFKB1,1
CSNK2A1,1,NFKB1,1
AKT1,1,JUN,1
SP1,1,NFKB1,1
Metab__D-Glucitol_c,1,MAPK14,1
AKT1,-1,TP53BP1,0.714285714285714
MAPK14,-1,TP53BP1,0.714285714285714
AKT1,-1,GATA2,1
CDK2,-1,RUNX1,1
MAPK1,1,HIF1A,0.28571428571428603
MAPK14,1,MAPK1,0.28571428571428603
MAPK1,1,STAT3,0.28571428571428603
MAPK1,1,ELK1,0.28571428571428603
MAPK1,1,JUN,0.28571428571428603
MAPK1,1,SP1,0.28571428571428603
MAPK1,1,MYC,0.28571428571428603
MAPK1,1,CDK2,0.28571428571428603
MAPK1,1,SREBF1,0.28571428571428603
MAPK1,1,CSNK2A1,0.28571428571428603
MAPK1,1,ETS1,0.28571428571428603
MAPK1,1,EGR1,0.28571428571428603
MAPK1,1,NFKB1,0.28571428571428603
MAPK3,1,HIF1A,0.28571428571428603
SMAD2,1,SP1,0.28571428571428603
MAPK3,1,STAT3,0.28571428571428603
MAPK3,1,ELK1,0.28571428571428603
MAPK3,1,SMAD2,0.14285714285714302
MAPK3,1,MYC,0.28571428571428603
MAPK3,1,ETS1,0.28571428571428603
MAPK3,1,JUN,0.28571428571428603
MAPK3,1,SP1,0.28571428571428603
MAPK3,1,SREBF1,0.28571428571428603
SMAD2,1,E2F4,0.28571428571428603
AKT1,1,MAPK3,0.28571428571428603
MAPK3,1,NFKB1,0.28571428571428603
MAPK3,1,EGR1,0.28571428571428603
AKT1,1,CREB1,0.14285714285714302
MAPK14,1,CREB1,0.14285714285714302
CREB1,1,EGR1,0.14285714285714302
MAPK14,1,ATF4,0.14285714285714302
ATF4,1,EGR1,0.14285714285714302
MAPK1,1,SMAD2,0.14285714285714302
