nodes,score,RNA_input
AKT1,1.0885500192411983,-0.9848506375512789
ARAF,1.6326779606532182,0.3760817728834558
CAD,1.7977767264955409,-0.18159130425711778
CASP3,1.6776405802671654,-0.056162637817879314
CCNA2,1.3032348703997414,-0.06583207668413002
CDK2,1.4904572168385568,-0.3810050117953968
CEBPB,1.528705337104415,-0.13754761300784685
DHFR,1.2916954942490424,-0.47709909106707743
DUSP1,1.6326779606532182,-0.2674030157368597
EIF3J,-1.4778831477466912,-0.15295583447823266
EIF4G2,-1.6634880456872159,-0.1735631087526478
FLNA,2.8901446639379955,0.6921089113020353
Gene1000000002__SLC7A6,7.221521481125269,NA
Gene1001400002__SLC7A6,7.221521481125269,NA
Gene1002000002__SLC7A6,6.462962772637948,NA
Gene1002600002__SLC7A6,2.6900638239521677,NA
Gene1002700002__SLC7A6,2.6900638239521677,NA
Gene1002800002__SLC7A6,2.6900638239521677,NA
Gene1002900002__SLC7A6,6.462962772637948,NA
Gene1003400002__SLC7A6,7.221521481125269,NA
Gene1004600002__SLC7A6,6.462962772637948,NA
Gene1006400002__SLC7A6,6.462962772637948,NA
Gene1006900002__SLC7A6,2.0410119529120996,NA
Gene1007100002__SLC7A6,2.0410119529120996,NA
Gene1009300002__SLC7A6,2.6900638239521677,NA
Gene1009400002__SLC7A6,2.6900638239521677,NA
Gene1009500002__SLC7A6,2.6900638239521677,NA
Gene1009600002__SLC7A6,2.6900638239521677,NA
Gene1015900001__SLC16A1,-1.1548028204998448,NA
Gene1016000001__SLC16A1,-1.1548028204998448,NA
Gene1016100001__SLC16A1,-1.1548028204998448,NA
Gene1016200001__SLC16A1,-1.1548028204998448,NA
Gene12300001__SLC25A10,-1.1548028204998448,NA
Gene12300001__SLC25A11,-1.1548028204998448,NA
Gene12700002__orphanReacSLC_complex_3,6.462962772637948,NA
Gene134200001__orphanReacSLC_complex_3,6.462962772637948,NA
Gene142300002__SLC1A4,7.221521481125269,NA
Gene142300002__SLC1A5,7.221521481125269,NA
Gene142500001__orphanReacSLC_complex_3,6.462962772637948,NA
Gene1542__IDH1,-1.6820326794583838,NA
Gene1542__IDH2,-1.6820326794583838,NA
Gene1587__IDH1,-1.4282020910696935,NA
Gene1587__IDH1_reverse,-3.0118362162119423,NA
Gene1587__IDH2,-1.4282020910696935,NA
Gene1587__IDH2_reverse,-3.0118362162119423,NA
Gene1604__DHFR,2.2372613315052754,NA
Gene166900001__SLC25A10,-1.6820326794583838,NA
Gene168700002__SLC25A1,-1.4257882444595487,NA
Gene168800001__SLC25A1,-1.599291105183729,NA
Gene16900003__SLC1A5,7.221521481125269,NA
Gene17500002__SLC25A13,2.1651104408438777,NA
Gene1767__orphanReacr1437,2.567034112296204,NA
Gene179500001__SLC7A5,2.0410119529120996,NA
Gene179600001__SLC7A5,2.0410119529120996,NA
Gene179700001__SLC7A5,2.0410119529120996,NA
Gene179800001__SLC7A5,2.0410119529120996,NA
Gene179900002__SLC7A5,2.0410119529120996,NA
Gene180000001__SLC7A5,2.0410119529120996,NA
Gene180100001__SLC7A5,2.0410119529120996,NA
Gene180200001__SLC7A5,2.0410119529120996,NA
Gene180600002__SLC7A5,7.221521481125269,NA
Gene181900001__SLC7A5,7.221521481125269,NA
Gene182800001__SLC7A5,7.221521481125269,NA
Gene183600001__SLC7A5,2.6900638239521677,NA
