nodes,score,RNA_input
BRD4,1.0506670302550267,0.24179783625490636
FASN,-1.0546596228445435,0.4454085627262683
Gene1010__SLC2A1,-1.571065846122688,NA
Gene1010__SLC2A1_reverse,-1.7269161137020508,NA
Gene1487__CMPK1,-1.120341031753482,NA
Gene1487__CMPK1_reverse,-1.0764488599052484,NA
Gene1776__orphanReacr1468,-1.4870737351956984,NA
Gene1776__orphanReacr1468_reverse,-1.4572961301350555,NA
Gene2782__orphanReac5MTAte,-2.0091525343671286,NA
Gene2782__orphanReac5MTAte_reverse,-2.2223078515393095,NA
Gene303__orphanReacCTPtn,-1.0517322083563503,NA
Gene303__orphanReacCTPtn_reverse,-1.0324033541524877,NA
Gene443__orphanReacDUDPtn,-1.7211509621254124,NA
Gene443__orphanReacDUDPtn_reverse,-1.8096423016737726,NA
Gene4506__SCD,-1.4572961301350555,NA
Gene5769__CMPK1,-1.132510270490395,NA
Gene5770__CMPK1_reverse,-1.0764488599052484,NA
Gene5772__CMPK1_reverse,-1.0764488599052484,NA
Gene5778__CMPK1_reverse,-1.5705642057022455,NA
Gene5801__SCD,-1.4572961301350555,NA
Gene5814__orphanReacDGTPtn,-1.0764488599052484,NA
Gene5814__orphanReacDGTPtn_reverse,-1.2936908015342283,NA
Gene6245__FASN,-1.2608735911661517,NA
Gene6285__FASN,-1.0897710279732575,NA
Gene6325__FASN,-1.1797305085628744,NA
Gene685__FASN,-2.5835468851491483,NA
Gene7326__SRM,-1.3215118368009435,NA
Gene9287__NME1_NME2,-1.0517322083563503,NA
Gene9287__NME2_NME1,-1.0517322083563503,NA
Gene9289__NME1_NME2,-1.0764488599052484,NA
Gene9289__NME1_NME2_reverse,-1.120341031753482,NA
Gene9289__NME2_NME1,-1.0764488599052484,NA
Gene9289__NME2_NME1_reverse,-1.120341031753482,NA
Gene9290__NME1_NME2,-1.1416320679726755,NA
Gene9290__NME1_NME2_reverse,-1.7211509621254124,NA
Gene9290__NME2_NME1,-1.1416320679726755,NA
Gene9290__NME2_NME1_reverse,-1.7211509621254124,NA
Gene9425__orphanReacPMTCOAtx,-1.7758194285276698,NA
Gene9425__orphanReacPMTCOAtx_reverse,-2.5835468851491483,NA
Gene9549__SRM,-2.0091525343671286,NA
Gene9626__CMPK1_reverse,-1.3023310675211244,NA
Gene9746__SCD,-1.4572961301350555,NA
Gene9752__UCK2_reverse,-1.9252418221743124,NA
Gene9834__orphanReacr0973,-2.5835468851491483,NA
Gene9834__orphanReacr0973_reverse,-2.6409903649698463,NA
Gene9863__UCK2_reverse,-1.1163018176545434,NA
Metab__HMDB0000082_c,-1.0968349711659693,NA
Metab__HMDB0000082_n,-1.1719794438175357,NA
Metab__HMDB0000089_c,-1.512977913072912,NA
Metab__HMDB0000169_c,-1.1962676971105075,NA
Metab__HMDB0000169_e,-1.8406515663645846,NA
Metab__HMDB0000288_c,-1.5381441174998514,NA
Metab__HMDB0000960_n,-1.4014797075229852,NA
Metab__HMDB0001000_c,-2.682455776007379,NA
Metab__HMDB0001000_n,-1.792751130775503,NA
Metab__HMDB0001173_c,-1.6824997556294021,NA
Metab__HMDB0001173_e,-2.413539703938979,NA
Metab__HMDB0001191_n,-1.3160133932280842,NA
Metab__HMDB0001338_c,-2.399800610836671,NA
Metab__HMDB0001338_m,-2.6504405077150244,NA
Metab__HMDB0001338_x,-2.4593080997557197,NA
Metab__HMDB0001440_c,-1.488505385978192,NA
Metab__HMDB0001440_n,-1.024464352937133,NA
Metab__HMDB0001546_c,-1.2936502198214088,NA
Metab__HMDB0003571_c,-1.0546596228445435,NA
Metab__HMDB0006404_c,-1.2899129740621709,NA
Metab__HMDB0006532_c,-1.2343595624028973,NA
Metab__HMDB0006532_m,-1.4201629705573948,NA
MYC,-1.1584041764035002,0.2568629257329397
NME1,-1.5577418383584904,-0.03408520715698974
NME2,-1.4541469794982336,-0.44919315820337935
SLC2A1,-1.8406515663645846,0.7572512506184929
SRM,-2.902527179623773,-0.3711469405149851
STAT1,1.0506670302550267,0.56274106918939
