nodes,score,RNA_input
ALDH9A1,2.7163845745979946,-1.80149117214217
ALDOA,1.6080833825269527,0.0668479041967791
APH1A,1.7945943215775777,-0.3015037079919217
CAD,-1.2846690686285176,-0.5177223514014548
CASP2,1.7781686502204876,-0.9057501839647779
CCNB1,-1.2969014839265982,-1.1836906889866743
CCND3,1.5231617517560092,-1.8459207581344939
CDK4,1.4191895246316295,-2.1792276867669673
CTNNB1,-1.1311671248429465,-1.1991574684617563
EIF3F,1.8030174061453375,-1.9020571225954404
FBXO5,-1.2673325657881793,-1.0886564870140665
FZR1,1.5654892812001084,-0.27331458377958084
Gene1683__orphanReacr0899,3.1308821855610502,NA
Gene1683__orphanReacr0899_reverse,2.36781647349835,NA
Gene1697__orphanReacSPMDtex2,-1.1169109754529911,NA
Gene1697__orphanReacSPMDtex2_reverse,-1.0247549097729245,NA
Gene2782__orphanReac5MTAte,-1.4730186279433408,NA
Gene2782__orphanReac5MTAte_reverse,-1.3735888150970812,NA
Gene3440__orphanReacILEGLNGLUr_reverse,-1.177211116293807,NA
Gene3462__orphanReacASPGLUPROr,-1.5103822498924449,NA
Gene3462__orphanReacASPGLUPROr_reverse,-1.5131877817481598,NA
Gene4752__ALDH9A1,2.36781647349835,NA
Gene4788__SETD2,1.1639196088099562,NA
Gene4788__SUV39H1,1.1639196088099562,NA
Gene4789__ASH1L,1.1639196088099562,NA
Gene4789__DOT1L,1.1639196088099562,NA
Gene4789__EHMT1,1.1639196088099562,NA
Gene4789__KMT2A,1.1639196088099562,NA
Gene4789__KMT2B,1.1639196088099562,NA
Gene4789__KMT2C,1.1639196088099562,NA
Gene4789__KMT2D,1.1639196088099562,NA
Gene4789__KMT2E,1.1639196088099562,NA
Gene4789__KMT5A,1.1639196088099562,NA
Gene4789__KMT5C,1.1639196088099562,NA
Gene4789__NSD1,1.1639196088099562,NA
Gene4789__SETD1A,1.1639196088099562,NA
Gene4789__SETD1B,1.1639196088099562,NA
Gene4789__SETD2,1.1639196088099562,NA
Gene4789__SETD7,1.1639196088099562,NA
Gene4789__SETDB1,1.1639196088099562,NA
Gene4789__SMYD3,1.1639196088099562,NA
Gene4789__SUV39H1,1.1639196088099562,NA
Gene4790__SEC11A,1.261624842863113,NA
Gene4790__SEC11C,1.261624842863113,NA
Gene4790__SPCS1,1.261624842863113,NA
Gene4790__SPCS2,1.261624842863113,NA
Gene4790__SPCS3,1.261624842863113,NA
Gene5660__orphanReacBALAtmr,2.225199484443399,NA
Gene5660__orphanReacBALAtmr_reverse,2.36781647349835,NA
Gene5661__ALDH9A1,2.36781647349835,NA
Gene643500002__SLC6A6,2.36781647349835,NA
Gene6535__orphanReacPTRCtex2_reverse,-1.1640648385780281,NA
Gene7099__orphanReacASPASNGLUr,-1.0065003567154287,NA
Gene7099__orphanReacASPASNGLUr_reverse,-1.0825425119662409,NA
Gene7100__orphanReacASPGLUr,-1.2581772482445674,NA
Gene7100__orphanReacASPGLUr_reverse,-1.057235786167182,NA
Gene7220__CAD,-1.0426323528922656,NA
Gene7326__SRM,-1.959869605285797,NA
Gene7345__ALDOA,1.4865167575441125,NA
Gene7346__ODC1,-1.1640648385780281,NA
Gene7361__orphanReacPROGLULYSr,-1.2893497958535776,NA
Gene7361__orphanReacPROGLULYSr_reverse,-1.3548472514352483,NA
Gene8252__ASH1L,1.1639196088099562,NA
Gene8252__DOT1L,1.1639196088099562,NA
Gene8252__EHMT1,1.1639196088099562,NA
Gene8252__KMT2A,1.1639196088099562,NA
Gene8252__KMT2B,1.1639196088099562,NA
