source,score,level
Gene1026__MTR,-1.249638035697146,1
Gene109__SLC29A1,1.5070502837047022,1
Gene119800002__SLC38A2,-1.2444842787525403,1
Gene125000002__SLC38A2,1.0574055314682256,1
Gene1338__AKR1B1,-0.9454890553824775,1
Gene1397__SDHA_SDHD_SDHC_SDHB,1.0194089248984863,1
Gene1493__SLC29A1,-0.9768285401618385,1
Gene1561__AKR1B1,-1.6121852344014693,1
Gene156__AKR1B1,-0.5634602444699957,1
Gene1684__orphanReacr0907_reverse,0.4723550817937254,1
Gene172__ASNS,1.8057791519469393,1
Gene17300002__SLC38A2,0.7921475913704688,1
Gene1765__orphanReacALAtmi,-0.3144763933998321,1
Gene1766__orphanReacr1435,-0.15044255890911803,1
Gene1767__orphanReacr1437,-0.7167989039475446,1
Gene177300002__orphanReacPHEt2m,-1.2444842787525405,1
Gene2341__PRDX6_reverse,-0.5053759409285549,1
Gene241__CDIPT,0.8374294559743407,1
Gene241__CDIPT_reverse,-1.213830228565972,1
Gene3636__GOT1,1.7244993893434093,1
Gene3656__CTPS1,1.7244993893434093,1
Gene3659__CBS,-0.4777881602926866,1
Gene3777__TALDO1,-1.9272303531722297,1
Gene3844__PGD,-1.689928448021301,1
Gene4741__FH,1.0194089248984872,1
Gene4760__AKR1B1,-2.652775716020934,1
Gene5557__ADA,-0.39113274039954316,1
Gene5592__GPT2,1.7244993893434093,1
Gene5592__GPT2_reverse,0.5846188519509222,1
Gene5633__orphanReacASNtm,0.7921475913704686,1
Gene5698__CEPT1,0.8374294559743407,1
Gene5761__GOT1,1.7244993893434093,1
Gene5761__GOT1_reverse,0.29853679952768153,1
Gene5767__SLC29A1,0.13745975645737846,1
Gene6248__PLD2,-1.213830228565972,1
Gene6254__PLD2,-0.15044255890911806,1
Gene6581__orphanReac3MHISc,-0.6584587532908105,1
Gene6630__orphanReacMETTRANSc,-0.31447639339983213,1
Gene6630__orphanReacMETTRANSc_reverse,-1.249638035697146,1
Gene7225__ENO1,0.4088924795064638,1
Gene7285__PGLS,-1.2393291176448735,1
Gene7326__SRM,1.225438660922516,1
Gene7328__TKT_reverse,-1.9272303531722297,1
Gene7347__GOT1,1.7244993893434093,1
Gene7347__GOT1_reverse,-0.06951737497662665,1
Gene738300002__SLC38A2,-0.263607619159498,1
Gene7542__FH_reverse,1.0194089248984872,1
Gene7548__SHMT1,0.07822452200998443,1
Gene7548__SHMT1_reverse,-0.15044255890911806,1
Gene7572__GMPS,1.2640391739049317,1
Gene7717__ACOT7,0.13641705538980214,1
Gene8417__THRA,0.07822452200998443,1
Gene84500002__SLC38A2,0.07822452200998443,1
Gene847__orphanReacGLYtm,0.07822452200998448,1
Gene9058__GCLC_GCLM,1.00393646625118,1
Gene922200002__SLC38A2,-1.249638035697146,1
Gene9440__PTDSS2_reverse,-0.15044255890911806,1
Gene944__SLC29A1,-0.39113274039954316,1
Gene959100002__SLC38A2,0.21545015143007681,1
Gene965__GOT1,1.7244993893434093,1
Gene9706__AKR1B1,-1.612185234401469,1
Gene9891__orphanReacMETtm,-1.2496380356971464,1
Gene9892__orphanReacthr_mt,0.21545015143007676,1
parent_of_Metab__HMDB0000050_c1,1.5070502837047015,1
parent_of_Metab__HMDB0000050_c1_____Metab__HMDB0000742_c1,0.17574543416291397,1
parent_of_Metab__HMDB0000089_c1,0.13745975645737843,1
parent_of_Metab__HMDB0000094_c1,0.4151823334069999,1
parent_of_Metab__HMDB0000094_m1,0.4151823334069999,1
parent_of_Metab__HMDB0000095_c1,0.8374294559743407,1
parent_of_Metab__HMDB0000125_c1,1.473203260991976,1
parent_of_Metab__HMDB0000133_c1,-0.23907310107934307,1
parent_of_Metab__HMDB0000134_m1,1.0194089248984863,1
