source,score
Gene1000000003__SLC7A6,-1.8629511156479674
Gene1000200002__SLC7A6,-1.8629511156479674
Gene1000300003__SLC7A6,-1.8629511156479674
Gene1000400002__SLC7A6,-1.8629511156479674
Gene1000500003__SLC7A6,0.13529991921340997
Gene1000600003__SLC7A6,0.13529991921340997
Gene1000800003__SLC7A6,0.13529991921340997
Gene1000900003__SLC7A6,0.13529991921340997
Gene1001000003__SLC7A6,0.13529991921340997
Gene1001100003__SLC7A6,0.13529991921340997
Gene1001200003__SLC7A6,-1.34503015273306
Gene1001400003__SLC7A6,-1.34503015273306
Gene1001500003__SLC7A6,-1.34503015273306
Gene1001600003__SLC7A6,-1.34503015273306
Gene1001700002__SLC7A6,-1.34503015273306
Gene1001800003__SLC7A6,-1.34503015273306
Gene1001900003__SLC7A6,-1.34503015273306
Gene1002000003__SLC7A6,-1.229901888982709
Gene1002100003__SLC7A6,-1.229901888982709
Gene1002400003__SLC7A6,-1.229901888982709
Gene1002600002__SLC7A6,0.24798838148004682
Gene1002700002__SLC7A6,0.24798838148004682
Gene1002800002__SLC7A6,0.24798838148004682
Gene1002900003__SLC7A6,-1.0060176919220656
Gene1003000003__SLC7A6,-1.0060176919220656
Gene1003100003__SLC7A6,-1.0060176919220656
Gene1003200002__SLC7A6,-1.0060176919220656
Gene1003300002__SLC7A6,-1.0060176919220656
Gene1003400003__SLC7A6,-1.0060176919220656
Gene1003500002__SLC7A6,-1.0060176919220656
Gene1003600003__SLC7A6,-1.0060176919220656
Gene1003700003__SLC7A6,1.1083263126574738
Gene1003800003__SLC7A6,1.1083263126574738
Gene1003900003__SLC7A6,1.1083263126574738
Gene1004000003__SLC7A6,1.1083263126574738
Gene1004100003__SLC7A6,1.1083263126574738
Gene1004200003__SLC7A6,1.1083263126574738
Gene1004300002__SLC7A6,0.6485491566238519
Gene1004400002__SLC7A6,0.6485491566238519
Gene1004500002__SLC7A6,0.6485491566238519
Gene1004600003__SLC7A6,-1.1175550411674966
Gene1004700003__SLC7A6,-1.1175550411674966
Gene1004900002__SLC7A6,-1.1175550411674966
Gene1005000003__SLC7A6,-1.1175550411674966
Gene1005100003__SLC7A6,-1.1175550411674966
Gene1005200002__SLC7A6,-0.8833106565421317
Gene1005300002__SLC7A6,-0.8833106565421317
Gene1005400002__SLC7A6,-0.8833106565421317
Gene1005500002__SLC7A6,-0.8833106565421317
Gene1006900002__SLC7A6,-0.6999327745207017
Gene1007100002__SLC7A6,-0.6999327745207017
Gene1007200002__SLC7A6,-0.5633129542794458
Gene1007400002__SLC7A6,-1.8526330786481575
Gene1007500002__SLC7A6,-1.8526330786481575
Gene1007700002__SLC7A6,-1.8526330786481575
Gene1007900002__SLC7A6,-1.5269844752677724
Gene1008000002__SLC7A6,-1.5269844752677724
Gene100800002__SLC25A10,0.6095481695086035
Gene1008100003__SLC7A6,-1.8629511156479674
Gene1008400003__SLC7A6,0.13529991921340997
Gene1008500003__SLC7A6,0.13529991921340997
Gene1008600003__SLC7A6,0.13529991921340997
Gene1008800003__SLC7A6,-1.34503015273306
Gene1008900003__SLC7A6,-1.34503015273306
Gene1009100003__SLC7A6,-1.229901888982709
Gene1009300002__SLC7A6,0.24798838148004682
Gene1009400002__SLC7A6,0.24798838148004682
Gene1009500002__SLC7A6,0.24798838148004682
Gene1009600002__SLC7A6,0.24798838148004682
Gene1009700003__SLC7A6,-1.0060176919220656
Gene1009900003__SLC7A6,-1.0060176919220656
Gene1010100002__SLC7A6,0.6485491566238519
Gene1010300002__SLC7A6,0.6485491566238519
Gene1010400003__SLC7A6,-1.1175550411674966
Gene1010500003__SLC7A6,-1.1175550411674966
Gene1010600002__SLC7A6,-0.8833106565421317
Gene1010700002__SLC7A6,-0.8833106565421317
Gene1010__SLC2A1,-0.015030876997297842
Gene1015900001__SLC16A1,1.8555072622441564
Gene1016000001__SLC16A1,1.8555072622441564
Gene1016100001__SLC16A1,1.8555072622441564
Gene1016200001__SLC16A1,1.8555072622441564
Gene1017200002__SLC16A1,0.4432850196152667
Gene1017300002__SLC16A1,0.4432850196152667
