source,score
Gene1001200003__SLC7A6,0.3959053845652013
Gene1001400003__SLC7A6,0.3959053845652013
Gene1001500003__SLC7A6,0.3959053845652013
Gene1001600003__SLC7A6,0.3959053845652013
Gene1001700002__SLC7A6,0.3959053845652013
Gene1001800003__SLC7A6,0.3959053845652013
Gene1001900003__SLC7A6,0.3959053845652013
Gene1002000003__SLC7A6,-0.3060084438981139
Gene1002100003__SLC7A6,-0.3060084438981139
Gene1002400003__SLC7A6,-0.3060084438981139
Gene1002600002__SLC7A6,-0.5060453042319104
Gene1002700002__SLC7A6,-0.5060453042319104
Gene1002800002__SLC7A6,-0.5060453042319104
Gene1004300002__SLC7A6,-1.2323736492245323
Gene1004400002__SLC7A6,-1.2323736492245323
Gene1004500002__SLC7A6,-1.2323736492245323
Gene1006900002__SLC7A6,-0.9592834383100415
Gene1007100002__SLC7A6,-0.9592834383100415
Gene1007200002__SLC7A6,-0.004459537450845605
Gene1007900002__SLC7A6,0.005959859650787015
Gene1008000002__SLC7A6,0.005959859650787015
Gene100800002__SLC25A10,-0.8140950292568421
Gene1008800003__SLC7A6,0.3959053845652013
Gene1008900003__SLC7A6,0.3959053845652013
Gene1009100003__SLC7A6,-0.3060084438981139
Gene1009300002__SLC7A6,-0.5060453042319104
Gene1009400002__SLC7A6,-0.5060453042319104
Gene1009500002__SLC7A6,-0.5060453042319104
Gene1009600002__SLC7A6,-0.5060453042319104
Gene1010100002__SLC7A6,-1.2323736492245323
Gene1010300002__SLC7A6,-1.2323736492245323
Gene1010__SLC2A1,1.4601823231222797
Gene10506__CHPT1,-1.1920751851235434
Gene109__SLC29A1,-1.4462866484707906
Gene109__SLC29A1_reverse,-1.467059330699717
Gene114__ADSL,-1.2513300980311577
Gene1194__PGS1,-1.1920751851235434
Gene119800002__SLC38A2,0.3959053845652013
Gene119800002__SLC7A1,0.3959053845652013
Gene1199__GOT2,-0.9262977336142934
Gene1199__GOT2_reverse,0.6612166535054753
Gene12300001__SLC25A10,0.7365962500473322
Gene12300001__SLC25A11,0.7365962500473322
Gene12300002__SLC25A10,-0.8140950292568421
Gene12300002__SLC25A11,-0.8140950292568421
Gene1251__orphanReacPROtm,-0.9241822651906005
Gene12700001__orphanReacSLC_complex_3,-0.004459537450845605
Gene12800002__SLC1A5,-0.004459537450845605
Gene13000002__SLC1A5,-0.004459537450845605
Gene1333__COMT,0.9719441310505812
Gene1338__AKR1A1,0.39672042651006895
