nodes,score,RNA_input
ACTA1,1.401726882762141,-0.5254640905343634
ADAM10,1.0701992584028301,1.465456982866915
AKR1A1,2.9453625183169487,0.19346174188944773
AKT1,1.2288999487591141,0.6082185107030624
ALDH9A1,2.284248922016237,0.2672553914815358
ALDOA,1.9793303661921344,0.4972244508454085
APH1A,2.051881805618468,-0.039923287095737565
BSG,1.1996315272996512,0.1704678976895438
CASP2,1.3382163316584348,0.25401973646904397
CASP6,-1.1819155821942278,-0.25688134831484183
CCNB1,-2.7024732367502944,-0.6863066293093575
CCND3,2.9208570030111094,0.7631232146749692
CDK1,2.7845793964925813,-0.14761290318415937
CDKN1B,-1.1660329423550448,-0.05195956064054539
CTNNB1,-1.3850662842613646,0.44772843884529134
CTNND1,1.401726882762141,0.25481079248727284
DHCR24,1.253343817278017,1.1349743723472663
DHCR7,1.350145077805424,0.9085580983637804
E2F3,1.3245902340670432,0.1461728193768319
ENO1,-1.682668821474782,0.18863472688904256
ERF,-1.7959062499316092,0.6639408740598626
ETS2,2.051881805618468,0.7048209811677317
G6PD,1.3648731059858188,1.1049456398834452
GADD45B,-1.5757370008434153,-0.32094699539604227
Gene1003000002__SLC7A6,-9.386646767264974,NA
Gene1005600002__SLC7A6,-9.386646767264974,NA
Gene1007200002__SLC7A6,-2.0830191658621566,NA
Gene1010__SLC2A1,1.1028949643946642,NA
Gene1020__SUCLG1_SUCLG2_reverse,-1.4428243175902151,NA
Gene104__AK3_reverse,-1.4428243175902151,NA
Gene1102__orphanReacNH4tn,1.1125496597481426,NA
Gene1102__orphanReacNH4tn_reverse,1.929482466938379,NA
Gene1103__orphanReacNH4tp,1.6541301631085699,NA
Gene1103__orphanReacNH4tp_reverse,1.929482466938379,NA
Gene12700001__orphanReacSLC_complex_3,-2.0830191658621566,NA
Gene12800002__SLC1A4,-2.0830191658621566,NA
Gene12800002__SLC1A5,-2.0830191658621566,NA
Gene13000002__SLC1A4,-2.0830191658621566,NA
Gene13000002__SLC1A5,-2.0830191658621566,NA
Gene1337__SORD,2.645110282403994,NA
Gene1338__AKR1A1,1.5589268848390694,NA
Gene1338__AKR7A2,1.5589268848390694,NA
Gene1397__SDHA_SDHD_SDHC_SDHB,-1.1007962971241738,NA
Gene1397__SDHA_SDHD_SDHC_SDHB_reverse,-1.2733947886337393,NA
Gene140__AKR1A1,1.2282229480269453,NA
Gene141__AKR1A1,1.1668953048844908,NA
Gene141__AKR7A2,1.1668953048844908,NA
Gene1465__orphanReacUDPGLCter_TRANSPORTER2,1.2811515021671156,NA
Gene1465__orphanReacUDPGLCter_TRANSPORTER3_reverse,1.7562651439719856,NA
Gene147000001__orphanReacUDPXYLter,1.2811515021671156,NA
Gene1472__B4GALT2,1.194109226553927,NA
Gene1482__CMPK1,1.4945788422013488,NA
Gene1482__CMPK1_reverse,1.4020355579542998,NA
Gene1484__CMPK1,2.8675293027980406,NA
Gene1484__CMPK1_reverse,1.8496206584168047,NA
Gene1489__orphanReacUMPtr,1.7562651439719856,NA
Gene1489__orphanReacUMPtr_reverse,1.2811515021671156,NA
Gene1551__orphanReacr0156,-2.0830191658621566,NA
Gene156__AKR1A1,1.4390643801462446,NA
Gene1563__GMPR2,2.259270744125482,NA
Gene1563__GMPR2_reverse,1.791156675359469,NA
Gene1565__GMPS,1.791156675359469,NA
Gene1571__HK1,1.265222436076685,NA
Gene1572__HK1,1.265222436076685,NA
Gene1573__HK1,3.032734817152048,NA
Gene1574__HK1,2.8675293027980406,NA
Gene166900002__SLC25A10,-1.0789197489746685,NA
Gene167200002__SLC25A10,-1.2733947886337393,NA
Gene1675__orphanReacr0840,1.4975832891255347,NA
Gene1675__orphanReacr0840_reverse,1.9471494314164148,NA
Gene168800002__SLC25A1,-1.0789197489746685,NA
Gene1722__orphanReacr1051,1.3437605717147194,NA
Gene1722__orphanReacr1051_reverse,1.6834213361863595,NA
Gene1764__orphanReacr1428,1.6580385454207338,NA
Gene1764__orphanReacr1428_reverse,1.8682186210112335,NA
Gene1765__orphanReacALAtmi,-1.945738700564056,NA
Gene180300001__SLC7A5,-2.0830191658621566,NA
Gene180400001__SLC7A5,-2.0830191658621566,NA
