nodes,score,RNA_input
AKT1,-1.9130859026045737,0.08612021841802596
ARHGEF2,-1.4458394727708657,0.9734190855719363
ASNS,2.078986852645809,-1.7610232408467785
ATF4,1.2014585471976529,-0.9806741980069887
CAD,1.529681370207867,0.627468309218205
CAPN1,-2.4941569835619983,-0.7823214948233589
CARM1,-1.388633234137428,-0.46939121201991063
CDC42,-2.0319473247831636,0.07713286898815354
CEBPB,1.782921543105205,0.4342961305167283
CFLAR,-1.0062672959514158,-1.0586686195695783
E2F1,1.0761975001127297,0.9261025519253059
FADD,1.1217300458510442,-0.8185755824876318
FH,2.767194588724116,-0.1725737852263017
FLNA,1.544612864815222,0.30961503759444536
Gene1010__SLC2A1,1.1306823268307737,NA
Gene1010__SLC2A1_reverse,1.021493678599273,NA
Gene1020__SUCLG1_SUCLG2,1.362148771673736,NA
Gene1020__SUCLG1_SUCLG2_reverse,1.5270380585229701,NA
Gene10357__ACADVL_HADHA_HADHB,1.3210502649760674,NA
Gene10359__ACADVL_HADHA,1.3210502649760674,NA
Gene10362__ACADVL_HADHA_HADHB,1.3210502649760674,NA
Gene10364__ACADVL_HADHA_HADHB,1.3210502649760674,NA
Gene10365__ACADVL_HADHA_HADHB,1.3210502649760674,NA
Gene10371__ACADVL_HADHA_HADHB,1.3210502649760674,NA
Gene12300002__SLC25A11,1.3311362111917049,NA
Gene1239__PAICS,1.0244643873877814,NA
Gene1396__orphanReacSUCCtp,1.4450917494014932,NA
Gene1396__orphanReacSUCCtp_reverse,1.5043931651097207,NA
Gene1397__SDHA_SDHD_SDHC_SDHB,1.3862336640103043,NA
Gene1397__SDHA_SDHD_SDHC_SDHB_reverse,1.6043788216363857,NA
Gene1583__ALDOA,-2.5171339785470743,NA
Gene1583__ALDOA_reverse,-1.7103986117209662,NA
Gene1584__PFKL,-1.7103986117209662,NA
Gene1584__PFKL_reverse,-2.459146122311546,NA
Gene1585__PFKL,-1.7103986117209662,NA
Gene1675__orphanReacr0840,-2.473428330837567,NA
Gene1675__orphanReacr0840_reverse,-2.094069758057894,NA
Gene168700001__SLC25A1,1.3311362111917049,NA
Gene168800002__SLC25A1,1.5043931651097207,NA
Gene172__ASNS,1.8447701988420337,NA
Gene1764__orphanReacr1428,-1.3184493719764827,NA
Gene178__GOT2,1.753140946066193,NA
Gene220600002__SLC25A1,1.6043788216363857,NA
Gene220800003__SLC25A1,1.5043931651097207,NA
Gene221700002__SLC25A1,1.2820743089450468,NA
Gene2551__ACADVL_HADHA,1.3210502649760674,NA
Gene2557__ACADVL_HADHA_HADHB,1.3210502649760674,NA
Gene2558__ACADVL_HADHA,1.3210502649760674,NA
Gene2560__ACADVL_HADHA_HADHB,1.3210502649760674,NA
Gene2561__ACADVL_HADHA_HADHB,1.3210502649760674,NA
Gene2568__ACADVL_HADHA_HADHB,1.3210502649760674,NA
Gene2571__ACADVL_HADHA,1.3210502649760674,NA
Gene2583__ACADVL,1.3210502649760674,NA
Gene2616__ACADVL_HADHA_HADHB,1.3210502649760674,NA
Gene2619__ACADVL_HADHA,1.3210502649760674,NA
Gene2621__ACADVL_HADHA_HADHB,1.3210502649760674,NA
Gene2627__ACADVL_HADHA_HADHB,1.3210502649760674,NA
Gene2629__ACADVL_HADHA_HADHB,1.3210502649760674,NA
Gene2630__ACADVL_HADHA,1.3210502649760674,NA
Gene2636__ACADVL_HADHA_HADHB,1.3210502649760674,NA
Gene2637__ACADVL_HADHA_HADHB,1.3210502649760674,NA
Gene2648__ACADVL_HADHA_HADHB,1.3210502649760674,NA
Gene2659__ACADVL_HADHA,1.3210502649760674,NA
Gene2672__ACADVL_HADHA,1.3210502649760674,NA
Gene2692__ACADVL,1.3210502649760674,NA
Gene2741__ACADVL,1.3210502649760674,NA
Gene2743__orphanReacG3PDm,1.3210502649760674,NA
Gene2764__orphanReacMAL_Ltx,1.2820743089450468,NA
Gene2764__orphanReacMAL_Ltx_reverse,1.033508436548094,NA
Gene2810__orphanReacMALt,1.2820743089450468,NA
Gene2810__orphanReacMALt_reverse,1.0977601194115578,NA
Gene3425__orphanReacHISGLUr,1.337226808695353,NA
Gene3425__orphanReacHISGLUr_reverse,1.4539303406424329,NA
Gene3426__orphanReacHISGLUGLNr,1.4493124534019937,NA
Gene3426__orphanReacHISGLUGLNr_reverse,1.3107177531794054,NA
Gene3440__orphanReacILEGLNGLUr,1.4316479070356312,NA
Gene3440__orphanReacILEGLNGLUr_reverse,1.146673195066936,NA
Gene3462__orphanReacASPGLUPROr,1.984948124325472,NA
Gene3462__orphanReacASPGLUPROr_reverse,2.0952692695719466,NA
Gene3463__orphanReacASPGLUTRPr,2.0120372761064296,NA
Gene3463__orphanReacASPGLUTRPr_reverse,1.5875938675886407,NA
Gene3469__orphanReacASPHISPROr_reverse,1.0063790068801193,NA
Gene3470__orphanReacASPLYSGLUr,2.3614011297137054,NA
Gene3470__orphanReacASPLYSGLUr_reverse,2.4494244574541377,NA
Gene3504__orphanReacGLUTHRLYSr,1.3387155944211497,NA
Gene3504__orphanReacGLUTHRLYSr_reverse,1.1686804311966434,NA
Gene3636__GOT1,1.7014668578339125,NA
Gene3711__IMPDH1,1.629798414093906,NA
Gene3711__IMPDH2,1.629798414093906,NA
Gene3732__PGAM1,-4.653364230441629,NA
Gene3777__TALDO1,-2.5171339785470743,NA
