nodes,score,RNA_input
ENO1,1.1995049388164638,-0.3415189585433346
Gene1097__NME1_NME2_reverse,2.5572753058991626,NA
Gene1097__NME2_NME1_reverse,2.5572753058991626,NA
Gene1100__NME1_NME2,1.0019382710130924,NA
Gene1100__NME2_NME1,1.0019382710130924,NA
Gene1487__CMPK1,2.4258970326143605,NA
Gene1487__CMPK1_reverse,1.1911350266602845,NA
Gene2346__PKM,1.1328979849751715,NA
Gene2346__PKM_reverse,1.3654189943890873,NA
Gene303__orphanReacCTPtn_reverse,1.7557897330180423,NA
Gene3724__NME3_reverse,1.4407560863751419,NA
Gene3724__NME7_reverse,1.4407560863751419,NA
Gene3725__NME3,1.2397894029150456,NA
Gene3725__NME3_reverse,1.4607315306596458,NA
Gene3725__NME7,1.2397894029150456,NA
Gene3725__NME7_reverse,1.4607315306596458,NA
Gene442__orphanReacDTDPtn_reverse,1.4407560863751419,NA
Gene443__orphanReacDUDPtn,3.121824081548644,NA
Gene443__orphanReacDUDPtn_reverse,1.4607315306596458,NA
Gene5770__CMPK1_reverse,1.1911350266602845,NA
Gene5772__CMPK1_reverse,1.1911350266602845,NA
Gene5814__orphanReacDGTPtn_reverse,1.2895971206373749,NA
Gene619000001__SLC25A1,1.318340450966044,NA
Gene619100001__SLC25A1,1.318340450966044,NA
Gene6535__orphanReacPTRCtex2,1.1083322115012122,NA
Gene6535__orphanReacPTRCtex2_reverse,1.1412817833705777,NA
Gene7225__ENO1,1.3654189943890873,NA
Gene7326__SRM,1.759181424667505,NA
Gene7346__ODC1,1.1412817833705777,NA
Gene8418__ODC1,1.1083322115012122,NA
Gene9287__NME1_NME2,1.7403492646606815,NA
Gene9287__NME2_NME1,1.7403492646606815,NA
Gene9289__NME1_NME2,1.1911350266602845,NA
Gene9289__NME1_NME2_reverse,2.4258970326143605,NA
Gene9289__NME2_NME1,1.1911350266602845,NA
Gene9289__NME2_NME1_reverse,2.4258970326143605,NA
Gene9290__NME1_NME2,2.9116917865570513,NA
Gene9290__NME1_NME2_reverse,3.121824081548644,NA
Gene9290__NME2_NME1,2.9116917865570513,NA
Gene9290__NME2_NME1_reverse,3.121824081548644,NA
Gene9549__SMS,1.389300739630979,NA
Gene9549__SRM,1.389300739630979,NA
Gene9863__UCK1,1.6172958756479625,NA
Gene9863__UCK2,1.6172958756479625,NA
Gene9863__UCKL1,1.6172958756479625,NA
Metab__HMDB0000082_n,1.562745112182596,NA
Metab__HMDB0000263_c,1.8380404172767273,NA
Metab__HMDB0000263_m,1.8380404172767273,NA
Metab__HMDB0000960_n,2.3003168907056692,NA
Metab__HMDB0001000_c,1.7298886720281725,NA
Metab__HMDB0001000_n,1.092478538523951,NA
Metab__HMDB0001173_c,2.0900616858196437,NA
Metab__HMDB0001191_c,1.6470820141572773,NA
Metab__HMDB0001191_n,3.49229814534966,NA
Metab__HMDB0001257_c,1.5306882073055248,NA
Metab__HMDB0001274_n,2.567696670314758,NA
Metab__HMDB0001342_c,1.5344095799576356,NA
Metab__HMDB0001414_c,1.320219004007767,NA
Metab__HMDB0001414_e,1.1793378639586618,NA
Metab__HMDB0001440_n,1.1057349787492246,NA
MYC,1.4892827427917144,0.5734874075168764
NME1,2.3437185849544573,-0.1745950078947436
NME2,2.4762113250455156,-0.5703205453220654
ODC1,1.2782343845041033,0.8343191328242024
RAN,1.0114115580398104,0.12900036244518964
RANBP3,1.193975843705987,-0.12254343202761425
RCC1,1.035940664177201,0.8098057103857227
SRM,2.0327817456782213,0.6495259552941129
