nodes,score,RNA_input
BRD4,2.278137228001716,0.8506965924320065
CAD,-1.1259469213255027,-0.33141715860439946
CREBBP,1.0227895849197401,1.109951172024518
DDX5,1.2158496157061232,-0.14834262709427032
ENO1,-1.3501925892018938,0.8571399223355707
EP300,1.733770045778056,0.5240691989310662
FOXM1,-2.278137228001716,0.4179546028907411
Gene12700002__orphanReacSLC_complex_3,-3.612767694721272,NA
Gene134200001__orphanReacSLC_complex_3,-3.612767694721272,NA
Gene1346__ESD,-1.3069397905849394,NA
Gene142500001__orphanReacSLC_complex_3,-3.612767694721272,NA
Gene1565__GMPS,-1.212935307597192,NA
Gene172__ASNS,-1.5031867419609517,NA
Gene1755__ADH5,-1.26441627701313,NA
Gene1755__ADH5_reverse,-1.084015068596736,NA
Gene179500001__SLC7A5,-1.2611164966250998,NA
Gene179600001__SLC7A5,-1.2611164966250998,NA
Gene179700001__SLC7A5,-1.2611164966250998,NA
Gene179800001__SLC7A5,-1.2611164966250998,NA
Gene179900002__SLC7A5,-1.2611164966250998,NA
Gene180000001__SLC7A5,-1.2611164966250998,NA
Gene180100001__SLC7A5,-1.2611164966250998,NA
Gene180200001__SLC7A5,-1.2611164966250998,NA
Gene2346__PKM,-2.140603625359507,NA
Gene2346__PKM_reverse,-1.3810598859979066,NA
Gene2759__orphanReacLACLt,-2.244303286641842,NA
Gene2782__orphanReac5MTAte,-1.4352405979316758,NA
Gene2782__orphanReac5MTAte_reverse,-1.421279891696048,NA
Gene2970__orphanReacC05953t_TRANSPORTER2,-2.244303286641842,NA
Gene2970__orphanReacC05953t_TRANSPORTER3_reverse,-4.557225687582995,NA
Gene2972__orphanReacC06439t_TRANSPORTER2,-2.244303286641842,NA
Gene2972__orphanReacC06439t_TRANSPORTER3_reverse,-4.557225687582995,NA
Gene30800002__orphanReacSLC_complex_3,-1.2611164966250998,NA
Gene30800002__orphanReacSLC_complex_5,-1.2611164966250998,NA
Gene3153__orphanReacPSERtr,-1.7122141296730853,NA
Gene3153__orphanReacPSERtr_reverse,-2.278875361185173,NA
Gene3462__orphanReacASPGLUPROr,-2.10285541161124,NA
Gene3462__orphanReacASPGLUPROr_reverse,-1.7511284056929133,NA
Gene3463__orphanReacASPGLUTRPr,-1.3083085724852934,NA
Gene3463__orphanReacASPGLUTRPr_reverse,-1.047649037730942,NA
