nodes,score,RNA_input
CCNA2,3.5037748926977743,-1.4658053530048707
CDC42,-1.427564489864342,-2.831377159751355
CEBPB,-2.3378867587603698,0.007135743787527823
CUL1,2.144161791225926,0.18858767192161308
E2F1,2.001086896699434,0.5794074843786908
E2F4,-1.0700151308061605,-0.8930349304166033
FASN,1.724359924710462,1.320382411699189
FH,2.4960105826416163,-0.860327962422652
Gene1010__SLC2A1,1.5451941794081145,NA
Gene1010__SLC2A1_reverse,1.616546302515476,NA
Gene12300001__SLC25A11,-2.17190796269807,NA
Gene1542__IDH1,-1.9499520765141707,NA
Gene1542__IDH2,-1.9499520765141707,NA
Gene1587__IDH1,-2.1708434640216248,NA
Gene1587__IDH1_reverse,-3.4785581873448206,NA
Gene1587__IDH2,-2.1708434640216248,NA
Gene1587__IDH2_reverse,-3.4785581873448206,NA
Gene168700002__SLC25A1,-1.7066533810637976,NA
Gene172900001__orphanReacr1148,-1.5425886535061268,NA
Gene172900002__orphanReacr1148,-1.7066533810637976,NA
Gene177300002__orphanReacPHEt2m,-1.0628593602103493,NA
Gene1776__orphanReacr1468,2.128143800973584,NA
Gene1776__orphanReacr1468_reverse,3.3369672879537218,NA
Gene179600002__SLC7A5,-2.2263655097660844,NA
Gene180500002__SLC7A5,-2.2263655097660844,NA
Gene181700002__SLC7A5,-2.2263655097660844,NA
Gene183600002__SLC7A5,-2.2263655097660844,NA
Gene183800002__SLC7A5,-2.2263655097660844,NA
Gene183900001__SLC7A5,-2.2263655097660844,NA
Gene184000002__SLC7A5,-2.2263655097660844,NA
Gene184100002__SLC7A5,-2.2263655097660844,NA
Gene220600001__SLC25A1,-1.7066533810637976,NA
Gene220700001__SLC25A1,-1.9499520765141707,NA
Gene221500002__SLC25A1,-2.17190796269807,NA
Gene221500003__SLC25A1,-3.4785581873448206,NA
Gene221700003__SLC25A1,-3.4785581873448206,NA
Gene221900002__SLC25A1,-3.4785581873448206,NA
Gene223100001__SLC25A11,-2.17190796269807,NA
Gene2978__orphanReac2OXOADPt_TRANSPORTER2,-2.17190796269807,NA
Gene2978__orphanReac2OXOADPt_TRANSPORTER3_reverse,-1.6720896395696452,NA
Gene3465__orphanReacLYSVALPHEr_reverse,-1.342414058931353,NA
Gene3478__orphanReacPHELYSALAr_reverse,-1.4143752295631886,NA
Gene3488__orphanReacPHESERTRPr_reverse,-1.324190922240969,NA
Gene3566__orphanReacVALLEUPHEr_reverse,-1.3947916964156561,NA
Gene356800002__orphanReacr2514m,3.329732012900624,NA
Gene3753__IDH1,-1.4620605764961103,NA
Gene3753__IDH1_reverse,-1.7066533810637976,NA
Gene3753__IDH2,-1.4620605764961103,NA
Gene3753__IDH2_reverse,-1.7066533810637976,NA
Gene4506__SCD,3.3369672879537218,NA
Gene5581__orphanReacAKGtp,-1.5425886535061268,NA
Gene5581__orphanReacAKGtp_reverse,-2.17190796269807,NA
Gene5761__GOT1_reverse,-2.0103553006762604,NA
Gene5801__SCD,3.3369672879537218,NA
Gene616600001__SLC25A1,-1.7066533810637976,NA
Gene616700001__SLC25A1,-1.9499520765141707,NA
Gene616800001__SLC25A1,-1.7066533810637976,NA
Gene618000002__SLC25A1,-2.17190796269807,NA
Gene618100002__SLC25A1,-3.4785581873448206,NA
Gene618400002__SLC25A1,-2.17190796269807,NA
Gene619000002__SLC25A1,-1.7066533810637976,NA
Gene6245__FASN,2.0276559797222897,NA
Gene6285__FASN,2.23535601997028,NA
Gene629__ACSL3,1.9334938249244702,NA
Gene6325__FASN,1.9334938249244702,NA
Gene666000001__orphanReac3MHISt3,-2.2263655097660844,NA
Gene6747__orphanReacICITtr,-1.7066533810637976,NA
Gene6747__orphanReacICITtr_reverse,-2.305289605621972,NA
Gene685__FASN,4.6945186043742195,NA
Gene7313__orphanReacLYSGLNPHEr_reverse,-1.7717730569969732,NA
Gene7333__orphanReacMETTRPPHEr_reverse,-1.1122009711880554,NA
Gene7347__GOT1_reverse,-2.5913089153293813,NA
Gene7350__GOT1_reverse,-1.8316784072172112,NA
Gene7355__orphanReacPHETYRr_reverse,-1.0842091904035525,NA
Gene7356__orphanReacPHETYRGLNr_reverse,-1.150205087261727,NA
Gene7357__orphanReacPHETYRLYSr_reverse,-1.0847521598437477,NA
Gene7365__orphanReacSERPHELYSr_reverse,-1.4783937470806452,NA
Gene7401__orphanReacTYRALAPHEr_reverse,-1.1472438312821855,NA
Gene7608__IDH1,-2.17190796269807,NA
Gene7698__ACOT7,1.6585684189423302,NA
Gene7717__ACOT7,3.4065174792005766,NA
Gene8253__orphanReacICITt_x,-1.7066533810637976,NA
Gene8253__orphanReacICITt_x_reverse,-3.047876961480165,NA
Gene9154__IDH3B_IDH3G_IDH3A,-1.9499520765141707,NA
Gene9154__IDH3G_IDH3A_IDH3B,-1.9499520765141707,NA
Gene9154__IDH3G_IDH3B_IDH3A,-1.9499520765141707,NA
Gene9155__IDH2,-1.9499520765141707,NA
Gene9155__IDH2_reverse,-3.4785581873448206,NA
Gene930__IDH1,-2.17190796269807,NA
Gene931__IDH1,-1.5425886535061268,NA
Gene9425__orphanReacPMTCOAtx,4.251289486735643,NA
Gene9425__orphanReacPMTCOAtx_reverse,4.6945186043742195,NA
Gene965__GOT1_reverse,-2.17190796269807,NA
Gene9684__IDH1,-1.5425886535061268,NA
Gene9684__IDH2,-1.5425886535061268,NA
Gene9694__LDHA,1.0812630578091373,NA
Gene9694__LDHA_reverse,1.0109751354463443,NA
Gene9730__IDH1,-2.1708434640216248,NA
Gene9730__IDH2,-2.1708434640216248,NA
Gene9731__IDH1,-2.024203533643417,NA
Gene9731__IDH1_reverse,-3.047876961480165,NA
Gene9731__IDH2,-2.024203533643417,NA
Gene9731__IDH2_reverse,-3.047876961480165,NA
Gene9746__SCD,3.3369672879537218,NA
Gene982500002__SLC25A1,-1.7066533810637976,NA
Gene986100001__SLC25A1,-1.9499520765141707,NA
Gene986100002__SLC25A1,-1.7066533810637976,NA
Gene992700002__SLC7A5,-2.2263655097660844,NA
Gene993300002__SLC7A5,-2.2263655097660844,NA
Gene994300002__SLC7A5,-2.2263655097660844,NA
GOT1,-2.4861100353569983,1.0256762097653456
HSPA5,-1.1395633508794563,-0.8360529702088996
IDH1,-4.282579271251636,1.858190473689691
IDH2,-2.4320038178437855,-0.27865390832314774
LDHA,1.619950534309276,0.8782604722680392
MAP3K11,-1.927328377205476,-0.4219606805703392
Metab__HMDB0000159_c,-1.3079786457225442,NA
Metab__HMDB0000159_e,-2.513160341285673,NA
Metab__HMDB0000159_m,-1.3079786457225442,NA
Metab__HMDB0000169_c,1.4417506663001216,NA
Metab__HMDB0000169_e,1.91464563274903,NA
Metab__HMDB0000190_x,1.1164393985576362,NA
Metab__HMDB0000193_c,-2.072613431736278,NA
Metab__HMDB0000193_e,-1.4985539978470406,NA
Metab__HMDB0000193_m,-4.356074922994671,NA
Metab__HMDB0000193_x,-2.2151064642840086,NA
Metab__HMDB0000208_c,-2.022114378469099,NA
Metab__HMDB0000208_e,-2.2748972346028338,NA
Metab__HMDB0000208_m,-2.022114378469099,NA
Metab__HMDB0000208_x,-2.1653196470068097,NA
Metab__HMDB0000806_c,2.244004069564852,NA
Metab__HMDB0001338_c,4.495676346231455,NA
Metab__HMDB0001338_x,4.199006990456635,NA
Metab__HMDB0001521_c,2.410267219494406,NA
Metab__HMDB0003229_c,3.601214909195444,NA
Metab__HMDB0003229_m,3.601214909195444,NA
Metab__HMDB0003571_c,1.724359924710462,NA
Metab__HMDB0003974_c,-2.2005125062585322,NA
Metab__HMDB0003974_m,-2.6869399618904963,NA
Metab__HMDB0003974_x,-1.522278271871454,NA
Metab__HMDB0006404_c,1.5577442883655412,NA
Metab__HMDB0006532_c,4.720821466552886,NA
Metab__HMDB0006532_m,1.8932754787301427,NA
Metab__lysglnphe_c,-1.9498896328347397,NA
Metab__lysvalphe_c,-1.271709595666701,NA
Metab__mettrpphe_c,-1.4969728808099974,NA
Metab__phelysala_c,-1.7741320662425555,NA
Metab__phesertrp_c,-1.7300545460372923,NA
Metab__phetyr_c,-1.2642684146916912,NA
Metab__phetyrgln_c,-1.5671937882396147,NA
Metab__phetyrlys_c,-1.3200459175623276,NA
