nodes,score,RNA_input
AHCYL1,-2.3807407110489933,-1.144583827095972
ANAPC11,-2.706873349528572,1.1382095895742146
ANAPC13,-2.706873349528572,-0.7879750481949397
ANAPC2,-1.237990087997814,1.6130474067110494
ANAPC5,-2.706873349528572,-0.5237170207743218
ANAPC7,-2.706873349528572,-0.5489573502548898
APEX1,-2.628537979016902,-0.14525106377907826
AURKB,-1.2334515238562458,0.367212654008133
AXIN1,-1.1192687839192532,1.0870325790528477
BRCA1,2.908941207465933,-0.9683179433341086
CASP2,-2.629441020692838,-1.2782823402253392
CCNB1,2.7235066264966044,-0.3056448331081131
CCND3,-4.136661637899352,0.0828228130262719
CCNH,-2.5926652432740926,-0.3995144993629391
CDC16,-2.706873349528572,-1.193501121623031
CDC23,-2.706873349528572,-1.446967818356674
CDC26,-2.706873349528572,-0.3581791749624492
CDC27,-1.784377667667413,-0.8477769317312714
CDK1,-2.2920153244834416,0.7004612289307969
CDK2,-1.3152192474376354,-0.37547226574952325
CDK4,-2.6224103629036772,-0.33478602435515775
CDK7,-2.5926652432740926,-1.1160261169225738
CDKN1B,3.858340443551443,-1.2274468635844007
COQ5,-2.118968752101468,-0.20809845158070261
CTCF,-1.3148328999429835,-0.4894211996180673
CTNNB1,1.7048009504786423,-1.4838945505990737
E2F1,-2.3167985999837564,0.6521706467032893
E2F4,1.13871133198832,0.774275836841815
EIF2AK2,1.1862413807141738,-0.6838722572626078
EP300,-1.037018501479015,-1.7432283844549172
EZH2,2.9852170370844733,-0.7576246976803259
FEN1,-2.9428745018703846,-0.2689395999232286
FH,-1.4385942325469472,0.01056382134514061
FOXM1,-1.1192687839192532,-0.3410504412628355
FZR1,-3.79049767634964,0.48931458834313113
Gene100800002__SLC25A10,-1.1474396086128966,NA
Gene109__SLC29A1,-1.2912260267526452,NA
Gene12300002__SLC25A10,-1.1474396086128966,NA
Gene12300002__SLC25A11,-1.1474396086128966,NA
Gene167000001__SLC25A10,-1.3888843250073295,NA
Gene168700001__SLC25A1,-1.1474396086128966,NA
Gene221700002__SLC25A1,-1.3888843250073295,NA
Gene2730__orphanReacAHCYStm,-2.96198473728937,NA
Gene2730__orphanReacAHCYStm_reverse,-2.919194332769256,NA
Gene3840__AHCY,-1.1417744472761087,NA
Gene3840__AHCY_reverse,-2.919194332769256,NA
Gene3840__AHCYL1,-1.1417744472761087,NA
Gene3840__AHCYL1_reverse,-2.919194332769256,NA
Gene4777__COQ5,-2.96198473728937,NA
Gene4788__KMT5A,-2.919194332769256,NA
Gene4788__SETD2,-2.919194332769256,NA
Gene4788__SETDB1,-2.919194332769256,NA
Gene4788__SUV39H1,-2.919194332769256,NA
Gene4789__ASH1L,-2.919194332769256,NA
Gene4789__DOT1L,-2.919194332769256,NA
Gene4789__EHMT1,-2.919194332769256,NA
Gene4789__KMT2A,-2.919194332769256,NA
Gene4789__KMT2B,-2.919194332769256,NA
Gene4789__KMT2C,-2.919194332769256,NA
Gene4789__KMT2D,-2.919194332769256,NA
Gene4789__KMT2E,-2.919194332769256,NA
Gene4789__KMT5A,-2.919194332769256,NA
Gene4789__NSD1,-2.919194332769256,NA
Gene4789__SETD1A,-2.919194332769256,NA
Gene4789__SETD1B,-2.919194332769256,NA
Gene4789__SETD2,-2.919194332769256,NA
Gene4789__SETDB1,-2.919194332769256,NA
Gene4789__SMYD3,-2.919194332769256,NA
Gene4789__SUV39H1,-2.919194332769256,NA
Gene5563__SLC29A1_reverse,-1.7116085925236961,NA
Gene5578__orphanReacAHCYStr,-1.5423956369067302,NA
Gene5578__orphanReacAHCYStr_reverse,-2.919194332769256,NA
Gene617600001__SLC25A1,-1.1474396086128966,NA
Gene618800002__SLC25A1,-1.3888843250073295,NA
Gene6707__orphanReacAHCYSte,-2.919194332769256,NA
Gene6707__orphanReacAHCYSte_reverse,-1.3135319178741185,NA
Gene7155__orphanReacMALOAAtm_TRANSPORTER2,-1.3888843250073295,NA
Gene7155__orphanReacMALOAAtm_TRANSPORTER3_reverse,-1.1474396086128966,NA
Gene7542__FH,-1.3888843250073295,NA
Gene8252__ASH1L,-2.919194332769256,NA
Gene8252__DOT1L,-2.919194332769256,NA
Gene8252__EHMT1,-2.919194332769256,NA
Gene8252__KMT2A,-2.919194332769256,NA
Gene8252__KMT2B,-2.919194332769256,NA
Gene8252__KMT2C,-2.919194332769256,NA
Gene8252__KMT2D,-2.919194332769256,NA
Gene8252__KMT2E,-2.919194332769256,NA
Gene8252__KMT5A,-2.919194332769256,NA
Gene8252__NSD1,-2.919194332769256,NA
Gene8252__SETD1A,-2.919194332769256,NA
Gene8252__SETD1B,-2.919194332769256,NA
Gene8252__SETD2,-2.919194332769256,NA
Gene8252__SETDB1,-2.919194332769256,NA
Gene8252__SMYD3,-2.919194332769256,NA
Gene8252__SUV39H1,-2.919194332769256,NA
Gene8947__FH,-1.1474396086128966,NA
Gene920700002__SLC25A10,-1.1474396086128966,NA
Gene920800001__SLC25A10,-1.1474396086128966,NA
Gene920900001__SLC25A10,-1.1474396086128966,NA
Gene9693__orphanReacr0809_TRANSPORTER1,-1.7116085925236961,NA
GTF2H1,2.3893938918218516,-1.342306119396748
HNRNPU,-2.4372724858546855,0.019982805904762948
HSF1,-1.2947854778685177,-0.503034541258288
HSPB1,-1.8949230480379584,0.30803223365300963
IKBKG,-1.7647638840918312,1.997533560163101
IRAK1,-3.7411854611711166,1.4521642867203812
KMT5A,-3.95021388445589,0.6141949494704881
LIG1,3.456688492839537,0.06831218583249142
MAPK9,-1.1192687839192532,-0.7085653218232258
Metab__HMDB0000050_c,-1.2701752880618218,NA
Metab__HMDB0000050_e,-1.5080403900431323,NA
Metab__HMDB0000050_m,-1.2701752880618218,NA
Metab__HMDB0000156_c,-1.5350066203092596,NA
Metab__HMDB0000156_m,-1.5350066203092596,NA
Metab__HMDB0000939_c,-3.5444938789806955,NA
Metab__HMDB0000939_e,-1.947595558598447,NA
