source,score
Gene1010__SLC2A1,-0.32396826762854936
Gene109__SLC29A1,-0.28326834257290107
Gene109__SLC29A1_reverse,-0.2263964660395667
Gene114__ADSL,-0.9496928943199267
Gene119800002__SLC38A2,1.150621884681133
Gene119800002__SLC7A1,1.150621884681133
Gene1199__GOT2,-1.0806108560770151
Gene1199__GOT2_reverse,0.6066838255493899
Gene12300001__SLC25A11,-0.04902927222668146
Gene12300002__SLC25A11,-1.2414117872696664
Gene1251__orphanReacPROtm,-1.0523658617132816
Gene12700001__orphanReacSLC_complex_3,0.16205548395334632
Gene12800002__SLC1A5,0.16205548395334632
Gene13000002__SLC1A5,0.16205548395334632
Gene1333__COMT,0.22203264574617906
Gene1338__AKR1A1,0.8976162990294877
Gene1338__AKR7A2,0.8976162990294877
Gene134100003__SLC1A5,0.28109685045011334
Gene134200002__orphanReacSLC_complex_3,0.28109685045011334
Gene134300002__orphanReacSLC_complex_7,0.28109685045011334
Gene134400002__SLC1A5,0.28109685045011334
Gene1346__ESD,-1.3069397905849394
Gene1396__orphanReacSUCCtp_reverse,-0.6442575150455468
Gene1397__SDHA_SDHD_SDHC_SDHB,-1.005740957471322
Gene1397__SDHA_SDHD_SDHC_SDHB_reverse,-0.7320486696097236
Gene144__orphanReacAMETr_reverse,-1.2098377537611236
Gene1542__IDH1,-0.06622906570242965
Gene1542__IDH2,-0.06622906570242965
Gene1551__orphanReacr0156,0.16205548395334632
Gene1561__AKR1A1,0.9306526797291313
Gene1563__GMPR2_reverse,-1.212935307597192
Gene1565__GMPS,-1.212935307597192
Gene156__AKR1A1,-0.5714883270003027
Gene1583__ALDOA,1.3900798235749687
Gene1598__orphanReacr0480,0.22203264574617906
Gene1598__orphanReacr0480_reverse,-1.2098377537611236
Gene1664__orphanReacr0788,0.22203264574617906
Gene1664__orphanReacr0788_reverse,-1.2098377537611236
Gene1665__orphanReacr0789,0.22203264574617906
Gene1665__orphanReacr0789_reverse,-1.2098377537611236
Gene1683__orphanReacr0899_reverse,-0.9579546471854866
Gene1684__orphanReacr0907,0.14866399739511493
Gene1684__orphanReacr0907_reverse,0.05177309324208714
Gene168700001__SLC25A1,-1.2414117872696664
Gene168800001__SLC25A1,-0.34130899592331576
Gene168800002__SLC25A1,-0.6442575150455468
Gene16900002__SLC1A5,-0.811789033918423
Gene1697__orphanReacSPMDtex2_reverse,-0.04981165768453998
Gene17000002__SLC1A5,-0.811789033918423
Gene172400002__SLC25A1,-0.4483137990054999
Gene172__ASNS,-1.5031867419609517
Gene17300002__SLC38A2,-0.811789033918423
Gene1758__orphanReacr1384,0.4227420230682999
Gene1758__orphanReacr1384_reverse,1.3518115252111904
Gene1765__orphanReacALAtmi,0.4508402241829515
Gene1766__orphanReacr1435,0.30933668393799135
Gene1767__orphanReacr1437,1.4319231451636527
Gene177300002__orphanReacPHEt2m,0.9993678866665374
Gene177400002__orphanReacr1456,1.150621884681133
Gene178__GOT2,-1.0806108560770151
Gene178__GOT2_reverse,-0.9181527999925411
Gene179500001__SLC7A5,-1.2611164966250998
Gene179600001__SLC7A5,-1.2611164966250998
Gene179700001__SLC7A5,-1.2611164966250998
Gene179800001__SLC7A5,-1.2611164966250998
Gene179900002__SLC7A5,-1.2611164966250998
