source,target,sign,consistency
AKT1,HSPB1,-1,TRUE
AKT1,IKBKG,-1,TRUE
AKT1,MAP3K11,-1,TRUE
AKT1,MYC,-1,TRUE
AKT1,PRKACA,1,TRUE
AKT1,PTPN1,-1,TRUE
AKT1,RAF1,-1,TRUE
AKT1,SKI,-1,TRUE
AKT1,TKT,1,TRUE
ARHGEF2,AKT1,1,TRUE
ASNS,Gene172__ASNS,1,TRUE
ATF4,ASNS,1,TRUE
ATF4,CEBPB,1,TRUE
ATF4,TRIB3,1,TRUE
CAD,Gene7220__CAD,1,TRUE
CAPN1,FLNA,-1,TRUE
CAPN1,PTPN1,-1,TRUE
CAPN1,RHOA,-1,TRUE
CAPN1,TLN1,-1,TRUE
CARM1,MDH1,-1,TRUE
CDC42,PAK4,1,TRUE
CEBPB,GOT1,1,TRUE
CFLAR,FADD,-1,TRUE
CFLAR,TRADD,-1,TRUE
E2F1,IRF3,-1,TRUE
E2F1,MCM7,1,TRUE
E2F1,MYC,1,TRUE
E2F1,RACGAP1,1,TRUE
E2F1,RELA,1,TRUE
E2F1,SKP2,1,TRUE
E2F1,TFDP1,1,TRUE
FADD,IKBKG,1,TRUE
FH,Gene4741__FH,1,TRUE
FH,Gene7542__FH,1,TRUE
FH,Gene7542__FH_reverse,1,TRUE
FH,Gene8947__FH,1,TRUE
FH,Gene8947__FH_reverse,1,TRUE
FLNA,CDC42,-1,TRUE
GGH,Gene803__GGH,1,TRUE
GGH,Gene805__GGH,1,TRUE
GGH,Gene9012__GGH,1,TRUE
GGH,Gene9019__GGH,1,TRUE
GGH,Gene9021__GGH,1,TRUE
GGH,Gene9022__GGH,1,TRUE
GOT1,Gene3636__GOT1,1,TRUE
GOT1,Gene5472__GOT1,1,TRUE
GOT1,Gene5761__GOT1,1,TRUE
GOT1,Gene7347__GOT1,1,TRUE
GOT1,Gene7350__GOT1,1,TRUE
GOT1,Gene965__GOT1,1,TRUE
Gene1010__SLC2A1,Metab__HMDB0000169_c,1,TRUE
Gene1010__SLC2A1_reverse,Metab__HMDB0000169_e,1,TRUE
Gene1020__SUCLG1_SUCLG2,Metab__HMDB0001201_m,1,TRUE
Gene1020__SUCLG1_SUCLG2_reverse,Metab__HMDB0001273_m,1,TRUE
Gene10357__ACADVL_HADHA_HADHB,Metab__HMDB0001197_m,1,TRUE
Gene10359__ACADVL_HADHA,Metab__HMDB0001197_m,1,TRUE
Gene10362__ACADVL_HADHA_HADHB,Metab__HMDB0001197_m,1,TRUE
Gene10364__ACADVL_HADHA_HADHB,Metab__HMDB0001197_m,1,TRUE
Gene10365__ACADVL_HADHA_HADHB,Metab__HMDB0001197_m,1,TRUE
Gene10371__ACADVL_HADHA_HADHB,Metab__HMDB0001197_m,1,TRUE
Gene10371__ACADVL_HADHA_HADHB,Metab__HMDB0001521_m,1,TRUE
Gene12300002__SLC25A11,Metab__HMDB0000156_m,1,TRUE
Gene1396__orphanReacSUCCtp,Metab__HMDB0000254_x,1,TRUE
Gene1396__orphanReacSUCCtp_reverse,Metab__HMDB0000254_c,1,TRUE
