nodes,score,RNA_input
ADA,1.419485771784294,0.21922920573612817
AKR1A1,-2.86150449681743,1.1952103336539646
ALDOA,-1.541731967648493,0.2612115059090626
APEX1,1.3616900305874466,1.4411034861850933
BCL3,1.812909184946203,-0.2771202683832973
CASP2,1.3021568047804473,1.471426707494123
CCND3,1.8936105184391643,-0.752843491161114
CDK1,2.5025645186602747,1.7149499077249157
CDK4,1.6670463954600945,1.0958988776612868
COQ5,1.315757689727405,1.9928955364770435
CREB3,1.1360864692554846,0.06143870415435196
CSNK2A1,1.1214998256543933,1.620675164173237
CTBP1,1.9622935501870777,-0.1212596816384645
EZH2,-1.0832567036919885,0.9798647914283706
FEN1,1.3047517965434414,1.6323723740577558
FH,2.494777846161655,0.5705169349628587
G3BP1,-1.2448327640222847,1.2296497134609052
G3BP2,-1.0595604677802313,1.3315419390829177
GADD45A,-1.7567667927112558,0.334816183793035
Gene1010__SLC2A1,-1.311798285406314,NA
Gene10599__orphanReacTMACMPhr,1.092800824028128,NA
Gene1165__orphanReacPAIL45P_HStn,1.1377614100293159,NA
Gene1208__INPP5E,2.5941690356005225,NA
Gene1208__OCRL,2.5941690356005225,NA
Gene1333__COMT,1.2730105586571225,NA
Gene1333__COMTD1,1.2730105586571225,NA
Gene1334__COMTD1,1.2730105586571225,NA
Gene1338__AKR1A1,-1.1848088984370042,NA
Gene1338__AKR7A2,-1.1848088984370042,NA
Gene144__orphanReacAMETr,1.2822475349707227,NA
Gene144__orphanReacAMETr_reverse,1.5140443713357723,NA
Gene1472__B4GALT2,-2.078471395437344,NA
Gene1561__AKR1A1,-1.7282933129898423,NA
Gene1571__HK1,-1.0054313788940015,NA
Gene1572__HK1,-1.0054313788940015,NA
Gene1598__orphanReacr0480,1.2730105586571225,NA
Gene1598__orphanReacr0480_reverse,1.5140443713357723,NA
Gene1664__orphanReacr0788,1.2730105586571225,NA
Gene1664__orphanReacr0788_reverse,1.5140443713357723,NA
Gene1665__orphanReacr0789,1.2730105586571225,NA
Gene1665__orphanReacr0789_reverse,1.5140443713357723,NA
Gene298300002__orphanReac3MHISt1,1.400135973551482,NA
Gene3758__PNP,1.7755029993160363,NA
Gene3840__AHCY,1.0976137312394474,NA
Gene3840__AHCY_reverse,1.2730105586571225,NA
Gene3840__AHCYL1,1.0976137312394474,NA
Gene3840__AHCYL1_reverse,1.2730105586571225,NA
Gene3846__ALDH1B1,-1.5629167163821904,NA
Gene3846__ALDH1B1_reverse,-1.5332967940038267,NA
Gene3846__ALDH9A1,-1.5629167163821904,NA
Gene3846__ALDH9A1_reverse,-1.5332967940038267,NA
Gene4361__PEMT,1.2730105586571225,NA
Gene4395__PEMT,1.2730105586571225,NA
Gene4411__PEMT,1.2730105586571225,NA
Gene4788__ASH1L,1.2730105586571225,NA
Gene4788__DOT1L,1.2730105586571225,NA
Gene4788__EHMT1,1.2730105586571225,NA
Gene4788__KMT2A,1.2730105586571225,NA
Gene4788__KMT2B,1.2730105586571225,NA
Gene4788__KMT2C,1.2730105586571225,NA
Gene4788__KMT2D,1.2730105586571225,NA
Gene4788__KMT2E,1.2730105586571225,NA
Gene4788__KMT5A,1.2730105586571225,NA
Gene4788__KMT5C,1.2730105586571225,NA
Gene4788__NSD1,1.2730105586571225,NA
Gene4788__SETD1A,1.2730105586571225,NA
Gene4788__SETD1B,1.2730105586571225,NA
Gene4788__SETD2,1.2730105586571225,NA
