source,score
Gene1000000003__SLC7A6,-0.7131168544006116
Gene1000200002__SLC7A6,-0.7131168544006116
Gene1000300003__SLC7A6,-0.7131168544006116
Gene1000400002__SLC7A6,-0.7131168544006116
Gene1001200003__SLC7A6,-1.3153629707491852
Gene1001400003__SLC7A6,-1.3153629707491852
Gene1001500003__SLC7A6,-1.3153629707491852
Gene1001600003__SLC7A6,-1.3153629707491852
Gene1001700002__SLC7A6,-1.3153629707491852
Gene1001800003__SLC7A6,-1.3153629707491852
Gene1001900003__SLC7A6,-1.3153629707491852
Gene1002000003__SLC7A6,-0.7993193178741782
Gene1002100003__SLC7A6,-0.7993193178741782
Gene1002400003__SLC7A6,-0.7993193178741782
Gene1002600002__SLC7A6,-0.535175579909854
Gene1002700002__SLC7A6,-0.535175579909854
Gene1002800002__SLC7A6,-0.535175579909854
Gene1003700003__SLC7A6,1.056288300533734
Gene1003800003__SLC7A6,1.056288300533734
Gene1003900003__SLC7A6,1.056288300533734
Gene1004000003__SLC7A6,1.056288300533734
Gene1004100003__SLC7A6,1.056288300533734
Gene1004200003__SLC7A6,1.056288300533734
Gene1004300002__SLC7A6,0.9648042225690451
Gene1004400002__SLC7A6,0.9648042225690451
Gene1004500002__SLC7A6,0.9648042225690451
Gene1006900002__SLC7A6,-0.3803440187629745
Gene1007100002__SLC7A6,-0.3803440187629745
Gene1007200002__SLC7A6,1.2398001227962523
Gene1007900002__SLC7A6,-0.8543890028352104
Gene1008000002__SLC7A6,-0.8543890028352104
Gene100800002__SLC25A10,0.7007703002123555
Gene1008100003__SLC7A6,-0.7131168544006116
Gene1008800003__SLC7A6,-1.3153629707491852
Gene1008900003__SLC7A6,-1.3153629707491852
Gene1009100003__SLC7A6,-0.7993193178741782
Gene1009300002__SLC7A6,-0.535175579909854
Gene1009400002__SLC7A6,-0.535175579909854
Gene1009500002__SLC7A6,-0.535175579909854
Gene1009600002__SLC7A6,-0.535175579909854
Gene1010100002__SLC7A6,0.9648042225690451
Gene1010300002__SLC7A6,0.9648042225690451
Gene1010__SLC2A1,0.6063576526289381
Gene10506__CHPT1,1.3222401013553695
Gene109__SLC29A1,0.7598927757377193
Gene109__SLC29A1_reverse,0.5636665431948777
Gene114__ADSL,1.1988266524928564
Gene1194__PGS1,1.3222401013553695
Gene119800002__SLC38A1,-1.3153629707491852
Gene119800002__SLC38A2,-1.3153629707491852
Gene119800002__SLC7A1,-1.3153629707491852
Gene1199__GOT2,0.833781436560777
Gene1199__GOT2_reverse,-1.663669861345789
Gene12300001__SLC25A10,-0.8936972920923217
Gene12300001__SLC25A11,-0.8936972920923217
Gene12300002__SLC25A10,0.7007703002123555
Gene12300002__SLC25A11,0.7007703002123555
Gene125000002__SLC38A1,1.056288300533734
Gene125000002__SLC38A2,1.056288300533734
Gene1251__orphanReacPROtm,0.9725496505883384
Gene12700001__orphanReacSLC_complex_3,1.2398001227962523
Gene12800002__SLC1A5,1.2398001227962523
Gene13000002__SLC1A5,1.2398001227962523
Gene1333__COMT,0.3380144325288948
Gene1338__AKR1A1,-0.7451506002411291
Gene1338__AKR7A2,-0.7451506002411291
Gene134100003__SLC1A5,-0.8543890028352104
Gene134200002__orphanReacSLC_complex_3,-0.8543890028352104
Gene134300002__orphanReacSLC_complex_7,-0.8543890028352104
Gene134400002__SLC1A5,-0.8543890028352104
Gene1346__ESD,0.723726935386865
Gene1396__orphanReacSUCCtp_reverse,0.7119437814137637
Gene1397__SDHA_SDHD_SDHC_SDHB,1.0459815830600063
Gene1397__SDHA_SDHD_SDHC_SDHB_reverse,1.092653291494049
Gene144__orphanReacAMETr_reverse,0.523640236059993
Gene1493__SLC29A1,0.8904128249805198
Gene1494__orphanReacUritn_reverse,0.8904128249805198
Gene1542__IDH1,-1.0643578177768311
Gene1542__IDH2,-1.0643578177768311
Gene1543__NIT2,-1.0643578177768311
Gene1545__ITPA,-1.210459364804555
Gene1551__orphanReacr0156,1.2398001227962523
Gene1561__AKR1A1,-0.9767841770590217
Gene1563__GMPR2_reverse,-1.210459364804555
Gene1565__GMPS,-1.210459364804555
Gene156__AKR1A1,-0.737239823290262
Gene1571__HK1,-1.340655832369246
Gene1572__HK1,-1.340655832369246
Gene1583__ALDOA,-0.6090831047764087
Gene1598__orphanReacr0480,0.3380144325288948
Gene1598__orphanReacr0480_reverse,0.523640236059993
Gene1619__PYCR1_reverse,1.8844640955905272
Gene1619__PYCR2_reverse,1.8844640955905272
Gene1620__PYCR1_reverse,1.926802342717409
Gene1620__PYCR2_reverse,1.926802342717409
Gene1621__PYCR1,1.8844640955905272
Gene1621__PYCR2,1.8844640955905272
Gene1664__orphanReacr0788,0.3380144325288948
Gene1664__orphanReacr0788_reverse,0.523640236059993
Gene1665__orphanReacr0789,0.3380144325288948
Gene1665__orphanReacr0789_reverse,0.523640236059993
Gene166900001__SLC25A10,-1.0643578177768311
Gene166900002__SLC25A10,0.7119437814137637
Gene167000001__SLC25A10,0.7057113664271413
Gene167000002__SLC25A10,1.0459815830600063
Gene167200002__SLC25A10,1.092653291494049
Gene1676__orphanReacr0841_reverse,-1.1787880135243138
Gene1683__orphanReacr0899_reverse,0.5270057410932437
Gene1684__orphanReacr0907,1.0513018918720787
Gene1684__orphanReacr0907_reverse,1.0557042323979227
Gene168700001__SLC25A1,0.7007703002123555
Gene168800001__SLC25A1,0.327019082645164
Gene168800002__SLC25A1,0.7119437814137637
Gene16900002__SLC1A5,0.9648042225690451
Gene1697__orphanReacSPMDtex2_reverse,0.3985970408673853
Gene17000002__SLC1A5,0.9648042225690451
Gene172400002__SLC25A1,0.4075554580540454
Gene172__ASNS,1.4031565771171624
Gene17300002__SLC38A1,0.9648042225690451
Gene17300002__SLC38A2,0.9648042225690451
Gene1758__orphanReacr1384,-1.19194148508525
Gene1758__orphanReacr1384_reverse,-0.1386296009561916
Gene1765__orphanReacALAtmi,1.5204274687842216
Gene1766__orphanReacr1435,-0.8495924153262291
Gene1767__orphanReacr1437,-0.6447636129672146
Gene177300002__orphanReacPHEt2m,-1.270807806605399
Gene177400002__orphanReacr1456,-1.3153629707491852
Gene178__GOT2,0.833781436560777
Gene178__GOT2_reverse,0.617017841952187
Gene179500001__SLC7A5,-0.3803440187629745
Gene179600001__SLC7A5,-0.3803440187629745
Gene179700001__SLC7A5,-0.3803440187629745
Gene179800001__SLC7A5,-0.3803440187629745
Gene179900002__SLC7A5,-0.3803440187629745
Gene180000001__SLC7A5,-0.3803440187629745
Gene180100001__SLC7A5,-0.3803440187629745
Gene180200001__SLC7A5,-0.3803440187629745
Gene180300001__SLC7A5,1.2398001227962523
Gene180400001__SLC7A5,1.2398001227962523
Gene180500001__SLC7A5,1.2398001227962523
Gene180600001__SLC7A5,1.2398001227962523
Gene180700001__SLC7A5,1.2398001227962523
Gene180800001__SLC7A5,1.2398001227962523
Gene180900001__SLC7A5,1.2398001227962523
Gene181000001__SLC7A5,1.2398001227962523
Gene181500001__SLC7A5,-0.8543890028352104
Gene181600001__SLC7A5,-0.8543890028352104
Gene181700001__SLC7A5,-0.8543890028352104
Gene181800001__SLC7A5,-0.8543890028352104
Gene181900002__SLC7A5,-0.8543890028352104
Gene182000001__SLC7A5,-0.8543890028352104
Gene182100001__SLC7A5,-0.8543890028352104
Gene182200001__SLC7A5,-0.8543890028352104
Gene182300001__SLC7A5,-0.8543890028352104
Gene182400001__SLC7A5,-0.8543890028352104
Gene182500001__SLC7A5,-0.7131168544006116
Gene182600002__SLC7A5,-0.7131168544006116
Gene182700001__SLC7A5,-0.7131168544006116
Gene183600001__SLC7A5,-0.535175579909854
Gene183700001__SLC7A5,-1.3153629707491852
Gene183800001__SLC7A5,0.9648042225690451
Gene184300002__SLC7A5,-0.7993193178741782
Gene184500002__SLC7A5,-0.7993193178741782
Gene184700002__SLC7A5,-0.535175579909854
Gene184800001__SLC7A5,-0.535175579909854
Gene185100002__SLC7A5,1.056288300533734
Gene185200002__SLC7A5,1.056288300533734
Gene185300002__SLC7A5,1.056288300533734
Gene185900003__SLC7A6,-0.3803440187629745
Gene186000002__SLC7A6,-0.3803440187629745
Gene186100002__SLC7A6,-0.3803440187629745
Gene186200002__SLC7A6,-0.3803440187629745
Gene186300002__SLC7A6,-0.3803440187629745
Gene186400002__SLC7A6,-0.3803440187629745
Gene186500002__SLC7A6,-0.3803440187629745
Gene186600002__SLC7A6,1.2398001227962523
Gene186700002__SLC7A6,1.2398001227962523
Gene186800002__SLC7A6,1.2398001227962523
Gene186900002__SLC7A6,1.2398001227962523
Gene187000002__SLC7A6,1.2398001227962523
Gene187500003__SLC7A6,-0.8543890028352104
Gene187600002__SLC7A6,-0.8543890028352104
Gene187700002__SLC7A6,-0.8543890028352104
Gene187800002__SLC7A6,-0.8543890028352104
Gene187900002__SLC7A6,-0.8543890028352104
Gene188000003__SLC7A6,-0.7131168544006116
Gene188100002__SLC7A6,-0.7131168544006116
Gene188200003__SLC7A6,-0.7131168544006116
Gene189300003__SLC7A6,-1.3153629707491852
Gene189400003__SLC7A6,-1.3153629707491852
Gene189500003__SLC7A6,-1.3153629707491852
Gene189600003__SLC7A6,-1.3153629707491852
Gene189800002__SLC7A6,-1.3153629707491852
Gene189900003__SLC7A6,-1.3153629707491852
Gene190000003__SLC7A6,-0.7993193178741782
Gene190100003__SLC7A6,-0.7993193178741782
Gene190400003__SLC7A6,-0.7993193178741782
Gene190600003__SLC7A6,-0.7993193178741782
Gene190700003__SLC7A6,-0.7993193178741782
Gene190900002__SLC7A6,-0.535175579909854
Gene191000002__SLC7A6,-0.535175579909854
Gene191100002__SLC7A6,-0.535175579909854
Gene191200002__SLC7A6,-0.535175579909854
Gene191300002__SLC7A6,-0.535175579909854
Gene191400002__SLC7A6,-0.535175579909854
Gene191500002__SLC7A6,-0.535175579909854
Gene192300003__SLC7A6,1.056288300533734
Gene192400003__SLC7A6,1.056288300533734
Gene192500003__SLC7A6,1.056288300533734
Gene192800003__SLC7A6,1.056288300533734
Gene192900003__SLC7A6,1.056288300533734
Gene193000003__SLC7A6,1.056288300533734
Gene193100003__SLC7A6,1.056288300533734
Gene193200002__SLC7A6,0.9648042225690451
Gene193300002__SLC7A6,0.9648042225690451
Gene193400002__SLC7A6,0.9648042225690451
Gene193500002__SLC7A6,0.9648042225690451
Gene193600002__SLC7A6,0.9648042225690451
Gene193700002__SLC7A6,0.9648042225690451
Gene193800002__SLC7A6,0.9648042225690451
Gene197100002__SLC7A6,-0.3803440187629745
Gene197200002__SLC7A6,-0.3803440187629745
Gene197300002__SLC7A6,1.2398001227962523
Gene197400002__SLC7A6,1.2398001227962523
Gene197500002__SLC7A6,1.2398001227962523
Gene197700002__SLC7A6,-0.8543890028352104
