nodes,score,RNA_input
ANAPC5,-1.5587152247073053,0.20342727253217543
ANAPC7,-1.5587152247073053,-0.48638112902892894
BRD4,1.169559222372239,0.7599472585786884
BSG,-1.6342028170495007,0.372653891940484
CCNA2,1.4939015674712357,-0.13383077867685134
CDC16,-1.5587152247073053,0.30455803003342635
CDC20,-2.1570326701574483,0.2699891678797459
CDC23,-1.5587152247073053,0.30245115350719937
CDC26,-1.5587152247073053,0.7710968433300803
CDC27,-2.1567296039560735,0.2798994466310072
CDK4,-1.4918590621270627,-0.013721525217194176
CTBP1,-1.7756259286344096,1.0380386895061071
DDX5,1.5566864474235556,0.7551058482596237
DHCR24,-1.2787839860392367,1.0311341585368992
ENO1,-1.9183741521363844,0.35256382698984357
EP300,1.2444752976930133,0.5116795946502685
FOXM1,-1.169559222372239,0.40354311471060933
FZR1,-1.5587152247073053,0.9511458001465259
Gene1020__SUCLG1_SUCLG2,-1.3999958574547287,NA
Gene1020__SUCLG1_SUCLG2_reverse,-2.128055202218963,NA
Gene1097__NME1_NME2_reverse,-1.908697031271213,NA
Gene1097__NME2_NME1_reverse,-1.908697031271213,NA
Gene1100__NME1_NME2,-1.0482477879269492,NA
Gene1100__NME2_NME1,-1.0482477879269492,NA
Gene1396__orphanReacSUCCtp,-1.1280023870171059,NA
Gene1396__orphanReacSUCCtp_reverse,-1.1175554703169794,NA
Gene1484__CMPK1,-1.5004944971178436,NA
Gene1486__CMPK1,-1.4390490645982774,NA
Gene1487__CMPK1,-2.9532692963173277,NA
Gene1487__CMPK1_reverse,-2.414313847633558,NA
Gene1587__IDH1,-1.0962548127903748,NA
Gene1587__IDH1_reverse,-1.5619071321474052,NA
Gene1587__IDH2,-1.0962548127903748,NA
Gene1618__PFKL,-2.8071523658513367,NA
Gene168800001__SLC25A1,-1.010060768104041,NA
Gene168800002__SLC25A1,-1.1175554703169794,NA
Gene1697__orphanReacSPMDtex2,-1.1137313985263992,NA
Gene1697__orphanReacSPMDtex2_reverse,-1.1516024798147888,NA
Gene1722__orphanReacr1051,-1.4214044879421284,NA
Gene1722__orphanReacr1051_reverse,-1.3026341098326777,NA
Gene172400002__SLC25A1,-1.0093364024929785,NA
Gene220500001__SLC25A1,-1.0093364024929785,NA
Gene220600002__SLC25A1,-1.2124616414946414,NA
Gene220800002__SLC25A1,-1.010060768104041,NA
Gene220800003__SLC25A1,-1.1175554703169794,NA
Gene221400002__SLC25A1,-1.010060768104041,NA
Gene221500003__SLC25A1,-1.5619071321474052,NA
Gene221700002__SLC25A1,-1.0426682289178264,NA
Gene221700003__SLC25A1,-1.5619071321474052,NA
Gene221900002__SLC25A1,-1.5619071321474052,NA
Gene2346__PKM,-2.2362611906526326,NA
Gene2346__PKM_reverse,-1.7238164788459114,NA
Gene255__orphanReacCHSTEROLt3,-1.112682166429063,NA
Gene255__orphanReacCHSTEROLt3_reverse,-1.1856310704242208,NA
Gene2747__orphanReacCHSTEROLtrc,-1.1856310704242208,NA
Gene2747__orphanReacCHSTEROLtrc_reverse,-1.4214044879421284,NA
