source,score
Gene1000000003__SLC7A6,0.4895343882040512
Gene1000200002__SLC7A6,0.4895343882040512
Gene1000300003__SLC7A6,0.4895343882040512
Gene1000400002__SLC7A6,0.4895343882040512
Gene1001200003__SLC7A6,0.6637641894802808
Gene1001400003__SLC7A6,0.6637641894802808
Gene1001500003__SLC7A6,0.6637641894802808
Gene1001600003__SLC7A6,0.6637641894802808
Gene1001700002__SLC7A6,0.6637641894802808
Gene1001800003__SLC7A6,0.6637641894802808
Gene1001900003__SLC7A6,0.6637641894802808
Gene1002000003__SLC7A6,0.4008778533397245
Gene1002100003__SLC7A6,0.4008778533397245
Gene1002400003__SLC7A6,0.4008778533397245
Gene1002600002__SLC7A6,-0.08978219819641794
Gene1002700002__SLC7A6,-0.08978219819641794
Gene1002800002__SLC7A6,-0.08978219819641794
Gene1003700003__SLC7A6,-1.5332260502121347
Gene1003800003__SLC7A6,-1.5332260502121347
Gene1003900003__SLC7A6,-1.5332260502121347
Gene1004000003__SLC7A6,-1.5332260502121347
Gene1004100003__SLC7A6,-1.5332260502121347
Gene1004200003__SLC7A6,-1.5332260502121347
Gene1004300002__SLC7A6,-1.304929660954385
Gene1004400002__SLC7A6,-1.304929660954385
Gene1004500002__SLC7A6,-1.304929660954385
Gene1006900002__SLC7A6,-0.9804078849234052
Gene1007100002__SLC7A6,-0.9804078849234052
Gene1007200002__SLC7A6,-0.5507683066707382
Gene1007900002__SLC7A6,0.5428572424851051
Gene1008000002__SLC7A6,0.5428572424851051
Gene100800002__SLC25A10,-1.0320970702944885
Gene1008100003__SLC7A6,0.4895343882040512
Gene1008800003__SLC7A6,0.6637641894802808
Gene1008900003__SLC7A6,0.6637641894802808
Gene1009100003__SLC7A6,0.4008778533397245
Gene1009300002__SLC7A6,-0.08978219819641794
Gene1009400002__SLC7A6,-0.08978219819641794
Gene1009500002__SLC7A6,-0.08978219819641794
Gene1009600002__SLC7A6,-0.08978219819641794
Gene1010100002__SLC7A6,-1.304929660954385
Gene1010300002__SLC7A6,-1.304929660954385
Gene1010__SLC2A1,2.1498343352699285
Gene10506__CHPT1,-0.4376030010419592
Gene109__SLC29A1,-1.1401938056698069
Gene109__SLC29A1_reverse,-1.2107335638538894
Gene114__ADSL,-0.21317728235111788
Gene1194__PGS1,-0.4376030010419592
Gene119800002__SLC38A1,0.6637641894802808
Gene119800002__SLC38A2,0.6637641894802808
Gene119800002__SLC7A1,0.6637641894802808
Gene1199__GOT2,-0.4213042236159946
Gene1199__GOT2_reverse,1.2341262395149029
Gene12300001__SLC25A10,1.0644795065593389
