source,target,sign,consistency
ENO1,Gene7225__ENO1,1,TRUE
Gene1097__NME1_NME2_reverse,Metab__HMDB0001274_n,1,TRUE
Gene1097__NME2_NME1_reverse,Metab__HMDB0001274_n,1,TRUE
Gene1100__NME1_NME2,Metab__HMDB0000998_n,1,TRUE
Gene1100__NME2_NME1,Metab__HMDB0000998_n,1,TRUE
Gene1487__CMPK1,Metab__HMDB0000960_n,1,TRUE
Gene1487__CMPK1_reverse,Metab__HMDB0001440_n,1,TRUE
Gene2346__PKM,Metab__HMDB0001342_c,1,TRUE
Gene2346__PKM_reverse,Metab__HMDB0000263_c,1,TRUE
Gene5770__CMPK1_reverse,Metab__HMDB0000095_n,1,TRUE
Gene5770__CMPK1_reverse,Metab__HMDB0001440_n,1,TRUE
Gene5772__CMPK1_reverse,Metab__HMDB0001440_n,1,TRUE
Gene619000001__SLC25A1,Metab__HMDB0000263_m,1,TRUE
Gene619100001__SLC25A1,Metab__HMDB0000263_m,1,TRUE
Gene6535__orphanReacPTRCtex2,Metab__HMDB0001414_e,1,TRUE
Gene6535__orphanReacPTRCtex2_reverse,Metab__HMDB0001414_c,1,TRUE
Gene7225__ENO1,Metab__HMDB0000263_c,1,TRUE
Gene7326__SRM,Metab__HMDB0001173_c,1,TRUE
Gene7326__SRM,Metab__HMDB0001257_c,1,TRUE
Gene7346__ODC1,Metab__HMDB0001414_c,1,TRUE
Gene8418__ODC1,Metab__HMDB0001414_e,1,TRUE
Gene9287__NME1_NME2,Metab__HMDB0000082_n,1,TRUE
Gene9287__NME2_NME1,Metab__HMDB0000082_n,1,TRUE
Gene9289__NME1_NME2,Metab__HMDB0001440_n,1,TRUE
Gene9289__NME1_NME2_reverse,Metab__HMDB0000960_n,1,TRUE
Gene9289__NME2_NME1,Metab__HMDB0001440_n,1,TRUE
Gene9289__NME2_NME1_reverse,Metab__HMDB0000960_n,1,TRUE
Gene9290__NME1_NME2,Metab__HMDB0001191_n,1,TRUE
Gene9290__NME2_NME1,Metab__HMDB0001191_n,1,TRUE
Gene9549__SMS,Metab__HMDB0001173_c,1,TRUE
Gene9549__SRM,Metab__HMDB0001173_c,1,TRUE
MYC,ENO1,1,TRUE
MYC,NME1,1,TRUE
MYC,NME2,1,TRUE
MYC,ODC1,1,TRUE
MYC,SRM,1,TRUE
Metab__HMDB0000082_n,Gene303__orphanReacCTPtn_reverse,1,TRUE
Metab__HMDB0000263_c,Gene2346__PKM,1,TRUE
Metab__HMDB0000263_c,Gene619000001__SLC25A1,1,TRUE
Metab__HMDB0000263_c,Gene619100001__SLC25A1,1,TRUE
Metab__HMDB0000960_n,Gene1487__CMPK1_reverse,1,TRUE
Metab__HMDB0000960_n,Gene5770__CMPK1_reverse,1,TRUE
Metab__HMDB0000960_n,Gene5772__CMPK1_reverse,1,TRUE
Metab__HMDB0000960_n,Gene9289__NME1_NME2,1,TRUE
Metab__HMDB0000960_n,Gene9289__NME2_NME1,1,TRUE
Metab__HMDB0000998_n,Gene345__orphanReacDCTPtn_reverse,1,TRUE
Metab__HMDB0001191_n,Gene9290__NME1_NME2_reverse,1,TRUE
Metab__HMDB0001191_n,Gene9290__NME2_NME1_reverse,1,TRUE
Metab__HMDB0001257_c,Gene9549__SMS,1,TRUE
Metab__HMDB0001257_c,Gene9549__SRM,1,TRUE
Metab__HMDB0001274_n,Gene1097__NME1_NME2,1,TRUE
Metab__HMDB0001274_n,Gene1097__NME2_NME1,1,TRUE
Metab__HMDB0001274_n,Gene442__orphanReacDTDPtn_reverse,1,TRUE
Metab__HMDB0001274_n,Gene6133__NME1,1,TRUE
Metab__HMDB0001274_n,Gene6133__NME2,1,TRUE
Metab__HMDB0001342_c,Gene2346__PKM_reverse,1,TRUE
Metab__HMDB0001342_c,Gene3724__NME3_reverse,1,TRUE
Metab__HMDB0001342_c,Gene3724__NME7_reverse,1,TRUE
Metab__HMDB0001342_c,Gene5896__orphanReacDTTPtn,1,TRUE
Metab__HMDB0001414_c,Gene6535__orphanReacPTRCtex2,1,TRUE
Metab__HMDB0001414_c,Gene7326__SRM,1,TRUE
Metab__HMDB0001414_e,Gene6535__orphanReacPTRCtex2_reverse,1,TRUE
Metab__HMDB0001440_n,Gene1487__CMPK1,1,TRUE
Metab__HMDB0001440_n,Gene5814__orphanReacDGTPtn_reverse,1,TRUE
Metab__HMDB0001440_n,Gene9289__NME1_NME2_reverse,1,TRUE
Metab__HMDB0001440_n,Gene9289__NME2_NME1_reverse,1,TRUE
NME1,Gene1097__NME1_NME2,1,TRUE
NME1,Gene1097__NME1_NME2_reverse,1,TRUE
NME1,Gene1097__NME2_NME1,1,TRUE
NME1,Gene1097__NME2_NME1_reverse,1,TRUE
NME1,Gene1100__NME1_NME2,1,TRUE
NME1,Gene1100__NME2_NME1,1,TRUE
NME1,Gene6133__NME1,1,TRUE
NME1,Gene9287__NME1_NME2,1,TRUE
NME1,Gene9287__NME2_NME1,1,TRUE
NME1,Gene9289__NME1_NME2,1,TRUE
NME1,Gene9289__NME1_NME2_reverse,1,TRUE
NME1,Gene9289__NME2_NME1,1,TRUE
NME1,Gene9289__NME2_NME1_reverse,1,TRUE
NME1,Gene9290__NME1_NME2,1,TRUE
NME1,Gene9290__NME1_NME2_reverse,1,TRUE
NME1,Gene9290__NME2_NME1,1,TRUE
NME1,Gene9290__NME2_NME1_reverse,1,TRUE
NME2,Gene1097__NME1_NME2,1,TRUE
NME2,Gene1097__NME1_NME2_reverse,1,TRUE
NME2,Gene1097__NME2_NME1,1,TRUE
NME2,Gene1097__NME2_NME1_reverse,1,TRUE
NME2,Gene1100__NME1_NME2,1,TRUE
NME2,Gene1100__NME2_NME1,1,TRUE
NME2,Gene6133__NME2,1,TRUE
NME2,Gene9287__NME1_NME2,1,TRUE
NME2,Gene9287__NME2_NME1,1,TRUE
NME2,Gene9289__NME1_NME2,1,TRUE
NME2,Gene9289__NME1_NME2_reverse,1,TRUE
NME2,Gene9289__NME2_NME1,1,TRUE
NME2,Gene9289__NME2_NME1_reverse,1,TRUE
NME2,Gene9290__NME1_NME2,1,TRUE
NME2,Gene9290__NME1_NME2_reverse,1,TRUE
NME2,Gene9290__NME2_NME1,1,TRUE
NME2,Gene9290__NME2_NME1_reverse,1,TRUE
ODC1,Gene7346__ODC1,1,TRUE
ODC1,Gene8418__ODC1,1,TRUE
SRM,Gene7326__SRM,1,TRUE
SRM,Gene9549__SRM,1,TRUE
