nodes,score,RNA_input
AHCYL1,3.036210161756158,0.5224375794968974
AKR1A1,1.352639762440292,0.4501375376440573
CTCF,2.378801478506118,0.33737812967875197
Gene1561__AKR1A1,1.026865145368521,NA
Gene2730__orphanReacAHCYStm,1.349733921562005,NA
Gene2730__orphanReacAHCYStm_reverse,1.4056430832637374,NA
Gene3616__orphanReacHCYSte,1.933637871008395,NA
Gene3616__orphanReacHCYSte_reverse,1.9260082201307147,NA
Gene3840__AHCY,2.131385168326495,NA
Gene3840__AHCY_reverse,1.4056430832637374,NA
Gene3840__AHCYL1,2.131385168326495,NA
Gene3840__AHCYL1_reverse,1.4056430832637374,NA
Gene5578__orphanReacAHCYStr,1.4429469301660993,NA
Gene5578__orphanReacAHCYStr_reverse,1.4056430832637374,NA
Gene6707__orphanReacAHCYSte,1.4056430832637374,NA
Gene6707__orphanReacAHCYSte_reverse,1.650251511403342,NA
Gene8988__AKR1A1_reverse,1.5161514274213843,NA
Gene9706__AKR1A1,1.1732492078896244,NA
Metab__HMDB0000143_c,1.0251289621520998,NA
Metab__HMDB0000742_c,1.7413629659098784,NA
Metab__HMDB0000742_e,2.3005710000836213,NA
Metab__HMDB0000939_c,1.0053370957915353,NA
Metab__HMDB0000939_e,1.6092602490315882,NA
Metab__HMDB0000939_m,1.0053370957915353,NA
Metab__HMDB0000939_r,1.6108069531215738,NA
NFE2L2,1.2835576371135597,-0.32670654463141796
