nodes,score,RNA_input
BAX,-1.4050971244066468,-0.5366391086136137
CTCF,1.820842019104874,0.7426719185497417
Gene1758__orphanReacr1384_reverse,-1.3328675899776539,NA
Gene358__orphanReacDGSNtm,-1.5420144428198315,NA
Gene358__orphanReacDGSNtm_reverse,-1.6360594391557215,NA
Gene3675__PNP_reverse,-1.3591257677375865,NA
Gene3697__HPRT1,-1.1333624359428842,NA
Gene3756__PNP_reverse,-1.3328675899776539,NA
Gene3764__PNP,-1.0819068265049183,NA
Gene3764__PNP_reverse,-1.76488909693477,NA
Gene3779__NT5C3A,-1.76488909693477,NA
Gene6760__orphanReacXTSNtr,-1.76488909693477,NA
Gene6760__orphanReacXTSNtr_reverse,-1.8034420096020503,NA
Gene7282__NT5C3A,-1.3591257677375865,NA
Gene7304__PGM1,-1.5668524857788626,NA
Gene7304__PGM2,-1.5668524857788626,NA
Gene7322__PNP,-1.8421630916394836,NA
Gene7322__PNP_reverse,-1.6360594391557215,NA
Gene7632__NT5C,-1.6360594391557215,NA
Gene7632__NT5C2,-1.6360594391557215,NA
Gene7632__NT5C3A,-1.6360594391557215,NA
Gene7633__NT5C3A,-1.3328675899776539,NA
Gene9739__DGUOK,-1.7648735911522504,NA
Metab__dgmp_c,-1.3365820452096768,NA
Metab__HMDB0000085_c,-2.287579653687469,NA
Metab__HMDB0000085_m,-1.013469169198916,NA
Metab__HMDB0000132_c,-1.2394623782804721,NA
Metab__HMDB0000299_c,-1.3464135289637478,NA
Metab__HMDB0000299_e,-2.1256316162354727,NA
Metab__HMDB0001351_c,-1.5613139932202382,NA
Metab__HMDB0001489_c,-1.4256060302739888,NA
NBN,1.543527903861023,-0.63619870843404
NT5C3A,-2.7407042560264596,-0.8958720361581083
PINK1,-1.3318037326729408,0.047277725358031965
PMPCB,1.0506249335029572,-0.4400805763400562
TMBIM6,1.5058535083730902,0.3101961393233621
