nodes,score,RNA_input
Gene2346__PKM,-2.053347120706231,NA
Gene2346__PKM_reverse,-1.6493554604417944,NA
Gene3724__NME3,-1.5559879052686527,NA
Gene3724__NME3_reverse,-1.5051783050031486,NA
Gene3833__PKM,-1.299706147468999,NA
Gene442__orphanReacDTDPtn,-1.8618353446477771,NA
Gene442__orphanReacDTDPtn_reverse,-1.5051783050031486,NA
Gene619000001__SLC25A1,-1.481136087684185,NA
Gene619100001__SLC25A1,-1.481136087684185,NA
Gene7225__ENO1,-1.6493554604417944,NA
Gene7225__ENO1_reverse,-1.978168892413779,NA
Metab__HMDB0000243_c,-2.01017879852115,NA
Metab__HMDB0000263_c,-1.4962447731376414,NA
Metab__HMDB0000263_m,-1.4962447731376414,NA
Metab__HMDB0000362_c,-1.723296674140299,NA
Metab__HMDB0001274_c,-1.2014066227432376,NA
Metab__HMDB0001274_n,-2.32422756878602,NA
Metab__HMDB0001342_c,-1.5138373470281419,NA
PKM,-1.5138373470281419,1.113214408095874
SREBF1,-1.1900247700769224,-0.8184282412823906
