source,score
Gene1010__SLC2A1,0.6187584044747102
Gene114__ADSL,0.24794826502356393
Gene119800002__SLC38A2,-0.6562663161519772
Gene119800002__SLC7A1,-0.6562663161519772
Gene1199__GOT2,0.8222004487456922
Gene1199__GOT2_reverse,-0.5268389605151315
Gene1251__orphanReacPROtm,-0.26958802167463947
Gene12700001__orphanReacSLC_complex_3,-1.030172275277944
Gene12800002__SLC1A5,-1.030172275277944
Gene13000002__SLC1A5,-1.030172275277944
Gene1333__COMT,-0.2229129001570305
Gene1338__AKR1A1,0.18259878974858934
Gene1338__AKR7A2,0.18259878974858934
Gene134100003__SLC1A5,-0.5198567205745124
Gene134200002__orphanReacSLC_complex_3,-0.5198567205745124
Gene134300002__orphanReacSLC_complex_7,-0.5198567205745124
Gene134400002__SLC1A5,-0.5198567205745124
Gene1397__SDHA_SDHD_SDHC_SDHB,0.0830098637636958
Gene1397__SDHA_SDHD_SDHC_SDHB_reverse,0.6469399920083954
Gene144__orphanReacAMETr_reverse,0.21686887881203595
Gene1542__IDH1,-0.0854260354835287
Gene1542__IDH2,-0.0854260354835287
Gene1551__orphanReacr0156,-1.030172275277944
Gene1561__AKR1A1,1.7828357604336804
Gene1563__GMPR2_reverse,1.2975685503537766
Gene1565__GMPS,1.2975685503537766
Gene156__AKR1A1,0.11312603405665361
Gene1583__ALDOA,0.17287564032067268
Gene1598__orphanReacr0480,-0.2229129001570305
Gene1598__orphanReacr0480_reverse,0.21686887881203595
Gene1664__orphanReacr0788,-0.2229129001570305
Gene1664__orphanReacr0788_reverse,0.21686887881203595
Gene1665__orphanReacr0789,-0.2229129001570305
Gene1665__orphanReacr0789_reverse,0.21686887881203595
Gene1683__orphanReacr0899_reverse,0.2905541211952831
Gene1684__orphanReacr0907,0.5329756888596169
Gene1684__orphanReacr0907_reverse,0.2250844349844964
Gene16900002__SLC1A5,-0.22324436321392033
Gene1697__orphanReacSPMDtex2_reverse,2.367321420930371
Gene17000002__SLC1A5,-0.22324436321392033
Gene172__ASNS,0.3269498241410508
Gene17300002__SLC38A2,-0.22324436321392033
Gene1758__orphanReacr1384,-1.3407479884451354
Gene1758__orphanReacr1384_reverse,-0.2348001483331504
Gene1765__orphanReacALAtmi,-0.9929026327526125
Gene1766__orphanReacr1435,-0.25599046149148025
Gene1767__orphanReacr1437,2.859288542491787
Gene177300002__orphanReacPHEt2m,-0.7172691241971367
Gene177400002__orphanReacr1456,-0.6562663161519772
Gene178__GOT2,0.8222004487456922
Gene178__GOT2_reverse,0.3502886012435566
Gene2341__PRDX6,-0.1152429271911188
Gene2341__PRDX6_reverse,-0.5081146072085485
Gene2346__PKM_reverse,-2.5387466051796332
Gene2730__orphanReacAHCYStm,-0.2456948159513388
