source,target,sign,consistency
ANAPC11,CDC16,1,TRUE
ANAPC13,CDC23,1,TRUE
ANAPC5,ANAPC7,1,TRUE
ANAPC5,CDC16,1,TRUE
ANAPC5,CDC23,1,TRUE
ANAPC5,FZR1,1,TRUE
ANAPC7,ANAPC5,1,TRUE
ANAPC7,CDC16,1,TRUE
ANAPC7,CDC23,1,TRUE
ANAPC7,FZR1,1,TRUE
APEX1,TXN,1,TRUE
AXIN1,CTNNB1,1,TRUE
AXIN1,MYC,1,TRUE
BAD,BCL2L1,-1,TRUE
BID,BCL2L1,-1,TRUE
BRD4,MYC,-1,TRUE
CASP2,BID,1,TRUE
CASP2,TRAF2,1,TRUE
CCND3,CASP2,1,TRUE
CCND3,CDK4,1,TRUE
CCND3,SUV39H1,1,TRUE
CCNF,FZR1,-1,TRUE
CDC16,ANAPC11,1,TRUE
CDC16,ANAPC5,1,TRUE
CDC16,ANAPC7,1,TRUE
CDC16,CDC23,1,TRUE
CDC16,CDC26,1,TRUE
CDC16,FZR1,1,TRUE
CDC23,ANAPC13,1,TRUE
CDC23,ANAPC5,1,TRUE
CDC23,ANAPC7,1,TRUE
CDC23,CDC16,1,TRUE
CDC23,FZR1,1,TRUE
CDC26,CDC16,1,TRUE
CDK1,ANAPC11,1,TRUE
CDK1,ANAPC5,1,TRUE
CDK1,ANAPC7,1,TRUE
CDK1,BAD,1,TRUE
CDK1,CDC16,1,TRUE
CDK1,CDC23,1,TRUE
CDK1,CDC26,1,TRUE
CDK1,CSNK2A1,1,TRUE
CDK1,ELAVL1,1,TRUE
CDK1,KMT5A,1,TRUE
CDK1,MCL1,-1,TRUE
CDK1,NUP50,-1,TRUE
CDK1,PML,-1,TRUE
CDK1,SUN1,-1,TRUE
CDK4,MTA1,1,TRUE
CDK4,RASSF1,-1,TRUE
CDK4,SUV39H1,1,TRUE
COQ5,Gene4777__COQ5,1,TRUE
CSNK2A1,APEX1,1,TRUE
CSNK2A1,ARRB2,1,TRUE
CSNK2A1,BID,1,TRUE
CSNK2A1,CCNF,-1,TRUE
CSNK2A1,DAXX,1,TRUE
CSNK2A1,G3BP1,-1,TRUE
CSNK2A1,GPI,-1,TRUE
CSNK2A1,HDAC1,1,TRUE
CSNK2A1,HDAC2,1,TRUE
CSNK2A1,HDAC3,1,TRUE
CSNK2A1,PML,-1,TRUE
CSNK2A1,SEC63,1,TRUE
CSNK2A1,TNFAIP1,1,TRUE
CSNK2A1,YY1,1,TRUE
CTNNB1,CCND3,-1,TRUE
CTNNB1,MYC,1,TRUE
CTNNB1,TCF3,1,TRUE
CTNNB1,TRRAP,1,TRUE
DAXX,SLC9A1,1,TRUE
DHFR,Gene9703__DHFR,1,TRUE
DVL2,AXIN1,1,TRUE
DVL2,RBPJ,-1,TRUE
E2F4,DHFR,-1,TRUE
E2F4,MYC,-1,TRUE
E2F4,PLK1,-1,TRUE
ECT2,RHOA,1,TRUE
EIF2AK2,CDK1,-1,TRUE
EIF2AK2,PLK1,1,TRUE
ELAVL1,MYC,-1,TRUE
FASN,Gene6245__FASN,1,TRUE
FASN,Gene6285__FASN,1,TRUE
FASN,Gene6325__FASN,1,TRUE
FOXM1,MYC,1,TRUE
FZR1,ANAPC5,1,TRUE
FZR1,CDC16,1,TRUE
FZR1,CDC23,1,TRUE
G3BP1,EIF2AK2,1,TRUE
G3BP1,G3BP2,1,TRUE
G3BP2,G3BP1,1,TRUE
G6PD,Gene7544__G6PD_reverse,1,TRUE
GPI,Gene4822__GPI,1,TRUE
GPI,Gene4822__GPI_reverse,1,TRUE
GPI,Gene4823__GPI_reverse,1,TRUE
GPI,Gene7283__GPI_reverse,1,TRUE
Gene1102__orphanReacNH4tn,Metab__HMDB0000051_n,1,TRUE
Gene1103__orphanReacNH4tp,Metab__HMDB0000051_x,1,TRUE
Gene1758__orphanReacr1384_reverse,Metab__HMDB0000133_c,1,TRUE
Gene2782__orphanReac5MTAte,Metab__HMDB0001173_c,1,TRUE
Gene2782__orphanReac5MTAte_reverse,Metab__HMDB0001173_e,1,TRUE
Gene2852__orphanReac3PGtr,Metab__HMDB0060180_c,1,TRUE
Gene2852__orphanReac3PGtr_reverse,Metab__HMDB0060180_e,1,TRUE
Gene3655__CTPS1,Metab__HMDB0000082_c,1,TRUE
Gene3732__PGAM1,Metab__HMDB0060180_c,1,TRUE
Gene3787__orphanReacNH4t,Metab__HMDB0000051_c,1,TRUE
Gene3787__orphanReacNH4t_reverse,Metab__HMDB0000051_e,1,TRUE
Gene3800__ACYP1,Metab__HMDB0060180_c,1,TRUE
Gene440__BPGM,Metab__HMDB0060180_c,1,TRUE
Gene440__PGAM1,Metab__HMDB0060180_c,1,TRUE
Gene4788__KMT5A,Metab__M00213_c,1,TRUE
Gene4788__SETD2,Metab__M00213_c,1,TRUE
Gene4788__SETDB1,Metab__M00213_c,1,TRUE
Gene4788__SUV39H1,Metab__M00213_c,1,TRUE
Gene4789__ASH1L,Metab__Ndmelys_c,1,TRUE
Gene4789__DOT1L,Metab__Ndmelys_c,1,TRUE
Gene4789__EHMT1,Metab__Ndmelys_c,1,TRUE
Gene4789__KMT2A,Metab__Ndmelys_c,1,TRUE
Gene4789__KMT2B,Metab__Ndmelys_c,1,TRUE
Gene4789__KMT2C,Metab__Ndmelys_c,1,TRUE
Gene4789__KMT2D,Metab__Ndmelys_c,1,TRUE
Gene4789__KMT2E,Metab__Ndmelys_c,1,TRUE
Gene4789__KMT5A,Metab__Ndmelys_c,1,TRUE
Gene4789__NSD1,Metab__Ndmelys_c,1,TRUE
Gene4789__SETD1A,Metab__Ndmelys_c,1,TRUE
Gene4789__SETD1B,Metab__Ndmelys_c,1,TRUE
Gene4789__SETD2,Metab__Ndmelys_c,1,TRUE
Gene4789__SETDB1,Metab__Ndmelys_c,1,TRUE
Gene4789__SMYD3,Metab__Ndmelys_c,1,TRUE
Gene4789__SUV39H1,Metab__Ndmelys_c,1,TRUE
Gene4822__GPI_reverse,Metab__M01389_c,1,TRUE
Gene4823__GPI_reverse,Metab__M01389_c,1,TRUE
Gene5890__BPGM,Metab__HMDB0001294_c,1,TRUE
Gene5890__BPGM_reverse,Metab__HMDB0001270_c,1,TRUE
Gene5890__PGAM1,Metab__HMDB0001294_c,1,TRUE
Gene5890__PGAM1_reverse,Metab__HMDB0001270_c,1,TRUE
Gene6245__FASN,Metab__HMDB0006404_c,1,TRUE
Gene6285__FASN,Metab__HMDB0003571_c,1,TRUE
Gene6325__FASN,Metab__HMDB0001521_c,1,TRUE
Gene7284__MIA3,Metab__HMDB0001270_c,1,TRUE
Gene7284__MIA3_reverse,Metab__HMDB0060180_c,1,TRUE
Gene7284__PGK1,Metab__HMDB0001270_c,1,TRUE
Gene7284__PGK1_reverse,Metab__HMDB0060180_c,1,TRUE
Gene7326__SRM,Metab__HMDB0001173_c,1,TRUE
Gene7376__DCTD_reverse,Metab__HMDB0001202_c,1,TRUE
Gene7546__GAPDH,Metab__HMDB0001270_c,1,TRUE
Gene7546__GAPDH_reverse,Metab__HMDB0001112_c,1,TRUE
Gene7698__ACOT7,Metab__HMDB0000806_c,1,TRUE
Gene8252__ASH1L,Metab__Ntmelys_c,1,TRUE
Gene8252__DOT1L,Metab__Ntmelys_c,1,TRUE
Gene8252__EHMT1,Metab__Ntmelys_c,1,TRUE
Gene8252__KMT2A,Metab__Ntmelys_c,1,TRUE
Gene8252__KMT2B,Metab__Ntmelys_c,1,TRUE
Gene8252__KMT2C,Metab__Ntmelys_c,1,TRUE
Gene8252__KMT2D,Metab__Ntmelys_c,1,TRUE
Gene8252__KMT2E,Metab__Ntmelys_c,1,TRUE
Gene8252__KMT5A,Metab__Ntmelys_c,1,TRUE
Gene8252__NSD1,Metab__Ntmelys_c,1,TRUE
