source,score
Gene1001200003__SLC7A6,1.164445218471804
Gene1001400003__SLC7A6,1.164445218471804
Gene1001500003__SLC7A6,1.164445218471804
Gene1001600003__SLC7A6,1.164445218471804
Gene1001700002__SLC7A6,1.164445218471804
Gene1001800003__SLC7A6,1.164445218471804
Gene1001900003__SLC7A6,1.164445218471804
Gene1002000003__SLC7A6,0.6757584275860162
Gene1002100003__SLC7A6,0.6757584275860162
Gene1002400003__SLC7A6,0.6757584275860162
Gene1002600002__SLC7A6,-0.28817566051511617
Gene1002700002__SLC7A6,-0.28817566051511617
Gene1002800002__SLC7A6,-0.28817566051511617
Gene1004300002__SLC7A6,-1.8183736014874865
Gene1004400002__SLC7A6,-1.8183736014874865
Gene1004500002__SLC7A6,-1.8183736014874865
Gene1006900002__SLC7A6,-1.4724639825587744
Gene1007100002__SLC7A6,-1.4724639825587744
Gene1007200002__SLC7A6,0.2932601928367513
Gene1007900002__SLC7A6,-0.014337586697094895
Gene1008000002__SLC7A6,-0.014337586697094895
Gene100800002__SLC25A10,-1.7029858275884917
Gene1008800003__SLC7A6,1.164445218471804
Gene1008900003__SLC7A6,1.164445218471804
Gene1009100003__SLC7A6,0.6757584275860162
Gene1009300002__SLC7A6,-0.28817566051511617
Gene1009400002__SLC7A6,-0.28817566051511617
Gene1009500002__SLC7A6,-0.28817566051511617
Gene1009600002__SLC7A6,-0.28817566051511617
Gene1010100002__SLC7A6,-1.8183736014874865
Gene1010300002__SLC7A6,-1.8183736014874865
Gene1010__SLC2A1,-0.6419284176933073
Gene10506__CHPT1,-0.6974561480102915
Gene109__SLC29A1,-0.23378080400922543
Gene109__SLC29A1_reverse,0.02796984612712702
Gene114__ADSL,0.11981497738016061
Gene1194__PGS1,-0.6974561480102915
Gene119800002__SLC38A2,1.164445218471804
Gene119800002__SLC7A1,1.164445218471804
Gene1199__GOT2,-2.0618643001667043
Gene1199__GOT2_reverse,1.0701440932967132
Gene12300001__SLC25A10,0.742506432342019
Gene12300001__SLC25A11,0.742506432342019
Gene12300002__SLC25A10,-1.7029858275884917
Gene12300002__SLC25A11,-1.7029858275884917
Gene1251__orphanReacPROtm,-1.0088656382900347
Gene12700001__orphanReacSLC_complex_3,0.2932601928367513
Gene12800002__SLC1A5,0.2932601928367513
Gene13000002__SLC1A5,0.2932601928367513
Gene1333__COMT,-1.0546161987275033
Gene1338__AKR1A1,0.5969477296411592
Gene1338__AKR7A2,0.5969477296411592
Gene134100003__SLC1A5,-0.014337586697094895
Gene134200002__orphanReacSLC_complex_3,-0.014337586697094895
Gene134300002__orphanReacSLC_complex_7,-0.014337586697094895
Gene134400002__SLC1A5,-0.014337586697094895
Gene1346__ESD,0.2532074561695402
Gene1396__orphanReacSUCCtp_reverse,-0.2748117003520053
Gene1397__SDHA_SDHD_SDHC_SDHB,0.28043231646285266
Gene1397__SDHA_SDHD_SDHC_SDHB_reverse,-0.31809663318369014
Gene144__orphanReacAMETr_reverse,-0.8732144047007112
Gene1493__SLC29A1,0.2810282190475353
Gene1494__orphanReacUritn_reverse,0.2810282190475353
Gene1542__IDH1,0.542867652482854
Gene1542__IDH2,0.542867652482854
Gene1543__NIT2,0.542867652482854
Gene1551__orphanReacr0156,0.2932601928367513
Gene1561__AKR1A1,-0.8847831263541864
Gene1563__GMPR2_reverse,-0.9627301835596103
Gene1565__GMPS,-0.9627301835596103
Gene156__AKR1A1,-0.4127888042403103
Gene1571__HK1,1.1068873296699464
Gene1572__HK1,1.1068873296699464
Gene1583__ALDOA,0.46091244586281405
Gene1598__orphanReacr0480,-1.0546161987275033
Gene1598__orphanReacr0480_reverse,-0.8732144047007112
Gene1619__PYCR1_reverse,-1.0375118946623412
Gene1619__PYCR2_reverse,-1.0375118946623412
Gene1620__PYCR1_reverse,-0.9239026885318721
Gene1620__PYCR2_reverse,-0.9239026885318721
Gene1621__PYCR1,-1.0375118946623412
Gene1621__PYCR2,-1.0375118946623412
Gene1664__orphanReacr0788,-1.0546161987275033
Gene1664__orphanReacr0788_reverse,-0.8732144047007112
Gene1665__orphanReacr0789,-1.0546161987275033
Gene1665__orphanReacr0789_reverse,-0.8732144047007112
Gene166900001__SLC25A10,0.542867652482854
Gene166900002__SLC25A10,-0.2748117003520053
Gene167000001__SLC25A10,-1.6849809762889123
Gene167000002__SLC25A10,0.28043231646285266
Gene167200002__SLC25A10,-0.31809663318369014
Gene1676__orphanReacr0841_reverse,-0.9706732354735093
Gene1683__orphanReacr0899_reverse,-0.6748606454979772
Gene1684__orphanReacr0907,0.11937628676964737
Gene1684__orphanReacr0907_reverse,0.26041259506332315
Gene168700001__SLC25A1,-1.7029858275884917
Gene168800001__SLC25A1,0.5789074825046941
Gene168800002__SLC25A1,-0.2748117003520053
Gene16900002__SLC1A5,-1.8183736014874865
Gene1697__orphanReacSPMDtex2_reverse,-0.7299268649571726
Gene17000002__SLC1A5,-1.8183736014874865
Gene172400002__SLC25A1,0.41968331266095904
Gene172__ASNS,-2.715490450818569
Gene17300002__SLC38A2,-1.8183736014874865
Gene1758__orphanReacr1384,-0.6109519831938816
Gene1758__orphanReacr1384_reverse,0.4737223533262867
Gene1765__orphanReacALAtmi,0.46598312707354034
Gene1766__orphanReacr1435,0.019602063764700757
Gene1767__orphanReacr1437,-0.373092555836123
Gene177300002__orphanReacPHEt2m,1.0035724009835536
Gene177400002__orphanReacr1456,1.164445218471804
Gene178__GOT2,-2.0618643001667043
Gene178__GOT2_reverse,-0.5882659908062838
Gene179500001__SLC7A5,-1.4724639825587744
Gene179600001__SLC7A5,-1.4724639825587744
Gene179700001__SLC7A5,-1.4724639825587744
Gene179800001__SLC7A5,-1.4724639825587744
Gene179900002__SLC7A5,-1.4724639825587744
Gene180000001__SLC7A5,-1.4724639825587744
Gene180100001__SLC7A5,-1.4724639825587744
Gene180200001__SLC7A5,-1.4724639825587744
Gene180300001__SLC7A5,0.2932601928367513
Gene180400001__SLC7A5,0.2932601928367513
Gene180500001__SLC7A5,0.2932601928367513
Gene180600001__SLC7A5,0.2932601928367513
Gene180700001__SLC7A5,0.2932601928367513
Gene180800001__SLC7A5,0.2932601928367513
Gene180900001__SLC7A5,0.2932601928367513
Gene181000001__SLC7A5,0.2932601928367513
Gene181500001__SLC7A5,-0.014337586697094895
Gene181600001__SLC7A5,-0.014337586697094895
Gene181700001__SLC7A5,-0.014337586697094895
Gene181800001__SLC7A5,-0.014337586697094895
Gene181900002__SLC7A5,-0.014337586697094895
Gene182000001__SLC7A5,-0.014337586697094895
Gene182100001__SLC7A5,-0.014337586697094895
Gene182200001__SLC7A5,-0.014337586697094895
Gene182300001__SLC7A5,-0.014337586697094895
Gene182400001__SLC7A5,-0.014337586697094895
Gene183600001__SLC7A5,-0.28817566051511617
Gene183700001__SLC7A5,1.164445218471804
Gene183800001__SLC7A5,-1.8183736014874865
Gene184300002__SLC7A5,0.6757584275860162
Gene184500002__SLC7A5,0.6757584275860162
Gene184700002__SLC7A5,-0.28817566051511617
Gene184800001__SLC7A5,-0.28817566051511617
Gene185900003__SLC7A6,-1.4724639825587744
Gene186000002__SLC7A6,-1.4724639825587744
Gene186100002__SLC7A6,-1.4724639825587744
Gene186200002__SLC7A6,-1.4724639825587744
Gene186300002__SLC7A6,-1.4724639825587744
Gene186400002__SLC7A6,-1.4724639825587744
Gene186500002__SLC7A6,-1.4724639825587744
Gene186600002__SLC7A6,0.2932601928367513
Gene186700002__SLC7A6,0.2932601928367513
Gene186800002__SLC7A6,0.2932601928367513
Gene186900002__SLC7A6,0.2932601928367513
Gene187000002__SLC7A6,0.2932601928367513
Gene187500003__SLC7A6,-0.014337586697094895
Gene187600002__SLC7A6,-0.014337586697094895
Gene187700002__SLC7A6,-0.014337586697094895
Gene187800002__SLC7A6,-0.014337586697094895
Gene187900002__SLC7A6,-0.014337586697094895
Gene189300003__SLC7A6,1.164445218471804
Gene189400003__SLC7A6,1.164445218471804
Gene189500003__SLC7A6,1.164445218471804
Gene189600003__SLC7A6,1.164445218471804
Gene189800002__SLC7A6,1.164445218471804
Gene189900003__SLC7A6,1.164445218471804
Gene190000003__SLC7A6,0.6757584275860162
Gene190100003__SLC7A6,0.6757584275860162
Gene190400003__SLC7A6,0.6757584275860162
Gene190600003__SLC7A6,0.6757584275860162
Gene190700003__SLC7A6,0.6757584275860162
Gene190900002__SLC7A6,-0.28817566051511617
Gene191000002__SLC7A6,-0.28817566051511617
Gene191100002__SLC7A6,-0.28817566051511617
Gene191200002__SLC7A6,-0.28817566051511617
Gene191300002__SLC7A6,-0.28817566051511617
Gene191400002__SLC7A6,-0.28817566051511617
Gene191500002__SLC7A6,-0.28817566051511617
Gene193200002__SLC7A6,-1.8183736014874865
Gene193300002__SLC7A6,-1.8183736014874865
Gene193400002__SLC7A6,-1.8183736014874865
Gene193500002__SLC7A6,-1.8183736014874865
Gene193600002__SLC7A6,-1.8183736014874865
Gene193700002__SLC7A6,-1.8183736014874865
Gene193800002__SLC7A6,-1.8183736014874865
Gene197100002__SLC7A6,-1.4724639825587744
Gene197200002__SLC7A6,-1.4724639825587744
Gene197300002__SLC7A6,0.2932601928367513
Gene197400002__SLC7A6,0.2932601928367513
Gene197500002__SLC7A6,0.2932601928367513
Gene197700002__SLC7A6,-0.014337586697094895
Gene198100003__SLC7A6,1.164445218471804
Gene198200003__SLC7A6,1.164445218471804
Gene198300003__SLC7A6,0.6757584275860162
Gene199300002__SLC7A6,-1.8183736014874865
Gene199400002__SLC7A6,-1.8183736014874865
Gene220500001__SLC25A1,0.41968331266095904
Gene220600002__SLC25A1,-0.31809663318369014
Gene220700001__SLC25A1,0.542867652482854
Gene220800002__SLC25A1,0.5789074825046941
Gene220800003__SLC25A1,-0.2748117003520053
Gene221400002__SLC25A1,0.5789074825046941
Gene221500002__SLC25A1,0.742506432342019
Gene221700002__SLC25A1,-1.6849809762889123
Gene223100001__SLC25A11,0.742506432342019
Gene2244__SLC25A10,0.542867652482854
Gene2341__PRDX6,1.6819709436099053
Gene2341__PRDX6_reverse,1.7987514160265685
Gene2346__PKM_reverse,0.7851441421612877
Gene241__CDIPT,-0.6974561480102915
Gene241__CDIPT_reverse,0.8679835134174028
Gene255__orphanReacCHSTEROLt3,0.7426230535941012
Gene255__orphanReacCHSTEROLt3_reverse,0.5478827561896167
Gene263900002__SLC3A2_SLC7A6,0.2932601928367513
Gene267600003__SLC3A2_SLC7A6,0.34398805758499346
Gene270300003__SLC3A2_SLC7A6,1.164445218471804
Gene2730__orphanReacAHCYStm,-1.083788091009955
Gene2730__orphanReacAHCYStm_reverse,-1.0546161987275033
Gene2747__orphanReacCHSTEROLtrc,0.5478827561896167
Gene2759__orphanReacLACLt,-0.6256269850061167
Gene2764__orphanReacMAL_Ltx,-1.6849809762889123
Gene2781__orphanReac4HPRO_LTte,-0.9239026885318721
Gene2782__orphanReac5MTAte,0.2965566852983906
Gene2807__orphanReacSFCYSc_reverse,-0.28817566051511617
Gene2810__orphanReacMALt,-1.6849809762889123
Gene2838__orphanReacFUMtr,0.11981497738016061
Gene2970__orphanReacC05953t_TRANSPORTER2,-0.6256269850061167
Gene2972__orphanReacC06439t_TRANSPORTER2,-0.6256269850061167
Gene2978__orphanReac2OXOADPt_TRANSPORTER2,0.742506432342019
Gene30600003__SLC1A5,-0.28817566051511617
Gene30700003__SLC1A5,-0.28817566051511617
Gene30800002__orphanReacSLC_complex_3,-1.4724639825587744
Gene30800002__orphanReacSLC_complex_5,-1.4724639825587744
Gene31000002__SLC1A5,-0.28817566051511617
Gene3153__orphanReacPSERtr_reverse,-1.8477244735570746
Gene315__SLC29A1,0.35428859257012196
Gene328__CMPK1_reverse,-0.6974561480102915
Gene330__CMPK1_reverse,-0.6974561480102915
Gene3418__orphanReacGLYLYSPHEr,-0.13242449315716867
Gene3422__orphanReacALAARGCYSr,0.726418563900263
Gene3423__orphanReacGLYTYRLYSr,-0.5126687077464959
Gene3424__orphanReacGLYVALHISr,-0.10468646766505503
Gene3425__orphanReacHISGLUr,-1.0991650302687612
Gene3426__orphanReacHISGLUGLNr,-1.0906337916591975
Gene3428__orphanReacALAARGGLYr,0.05090967077595002
Gene3429__orphanReacALAASNLEUr,0.04467651295706751
Gene3430__orphanReacALAGLYLYSr,-0.7562138657189442
Gene3431__orphanReacALAHISALAr,0.34398805758499346
Gene3433__orphanReacARGALATHRr,0.8228498916714718
Gene3434__orphanReacHISLYSILEr,-0.14785576946023138
Gene3435__orphanReacHISLYSTHRr,0.28982149837345356
Gene3436__orphanReacHISLYSVALr,0.8724384802790557
Gene3437__orphanReacHISMETGLNr,0.6454200187095408
Gene3440__orphanReacILEGLNGLUr,-1.5773298210066782
Gene3441__orphanReacILEGLYARGr,-0.567791958869582
Gene3443__orphanReacILETRPTYRr,0.6816965347763044
Gene3446__orphanReacARGLEUPHEr,2.367183368126453
Gene3447__orphanReacARGPHEARGr,1.164445218471804
Gene3448__orphanReacLEUASPLYSr,0.09854237088831298
Gene3454__orphanReacARGVALCYSr,1.0565818284877129
Gene3457__orphanReacASPALAARGr,0.09763839257348697
Gene3458__orphanReacLEUSERTRPr,1.5957364232354665
Gene3460__orphanReacLYSCYSHISr,0.051397471077068074
Gene3462__orphanReacASPGLUPROr,-2.461946235403812
Gene3463__orphanReacASPGLUTRPr,-1.3833093540990418
Gene3465__orphanReacLYSVALPHEr,1.3175139831371274
Gene3466__orphanReacMETASNTYRr,0.039061210661896203
Gene3467__orphanReacMETPHEARGr,1.882324384037776
Gene3468__orphanReacASPHISCYSr,-0.6596131898339042
Gene3469__orphanReacASPHISPROr,-1.0913506023282362
Gene3470__orphanReacASPLYSGLUr,-2.3691703187570856
Gene3472__orphanReacASPPROLYSr,-1.6025280006364884
Gene3473__orphanReacASPVALASNr,-1.2760160121226138
Gene3474__orphanReacCYSASNMETr,-0.5293474387549364
Gene3475__orphanReacPHELEUr,2.1188723985532105
Gene3476__orphanReacPHELEUASPr,0.9421583683917795
Gene3477__orphanReacPHELEUHISr,1.7498779474098956
Gene3478__orphanReacPHELYSALAr,1.0568622659568767
Gene3479__orphanReacPHELYSPROr,0.17963186837367606
Gene3480__orphanReacCYSASPPHEr,-0.222675444566504
Gene3483__orphanReacCYSGLUTRPr,-0.7190485003532887
Gene3484__orphanReacCYSLEUTHRr,0.7461497134950272
Gene3485__orphanReacCYSSERMETr,0.4505053089134924
Gene3487__orphanReacPHEPROARGr,0.8011758291083294
Gene3488__orphanReacPHESERTRPr,1.4272769620478585
Gene3489__orphanReacPROARGCYSr,-0.031386011285186886
Gene3490__orphanReacCYSTYRASNr,-0.7678498361991174
Gene3491__orphanReacGLNASNGLNr,-1.8183736014874865
Gene3494__orphanReacPROHISr,-0.4281452324818282
Gene3496__orphanReacPROHISTYRr,0.04710559027001571
Gene3499__orphanReacGLUASNLEUr,-1.3081129642220215
Gene3501__orphanReacGLUILELYSr,-1.8224062816347852
Gene3502__orphanReacGLULEUr,-0.39217835724680683
Gene3503__orphanReacGLUMETr,-0.6546471628899125
Gene3504__orphanReacGLUTHRLYSr,-1.547852707563127
Gene3506__orphanReacPROPHEr,0.17963186837367606
Gene3520__orphanReacSERCYSARGr,0.5410345043723456
Gene3521__orphanReacSERGLYGLUr,-2.629593523756952
Gene3522__orphanReacSERLYSHISr,0.2744779619314706
Gene3523__orphanReacSERTRPHISr,0.9237238848850925
Gene3524__orphanReacTHRASNTYRr,-0.5289223089484124
Gene3525__orphanReacTHRGLNTYRr,0.27765650250632345
Gene3532__orphanReacTHRTYRMETr,1.0012762803891524
Gene3538__orphanReacTRPALAPROr,0.2282299815197573
Gene3539__orphanReacTRPGLUTYRr,-0.16112039982992676
Gene3540__orphanReacTRPGLYVALr,0.26798363224754085
Gene3546__orphanReacTRPPHEr,1.7156089846259828
Gene3549__orphanReacTRPSERTYRr,1.175999663467671
Gene3551__orphanReacTRPTYRGLNr,0.8834126365956942
Gene3556__orphanReacTYRALAr,0.7290078195819988
Gene3557__orphanReacTYRARGSERr,1.1823859444121196
Gene3558__orphanReacTYRCYSTHRr,0.2616867528829992
Gene3559__orphanReacTYRGLUr,-0.9571853135097137
Gene3565__orphanReacTYRVALMETr,1.4183162078545897
Gene3566__orphanReacVALLEUPHEr,2.0763757139165744
Gene356800002__orphanReacr2514m,1.557391543557652
Gene3572__orphanReacTRPGLYASPr,-0.9558262242165285
Gene3616__orphanReacHCYSte,-0.7967765844114734
Gene3636__GOT1,-2.1532857689503664
Gene3636__GOT1_reverse,-0.445844878079836
Gene3656__CTPS1,-2.1532857689503664
Gene3675__PNP,-0.5146189834793828
Gene3675__PNP_reverse,3.153483532855418
Gene3682__GUK1_reverse,-0.9627301835596103
Gene3684__CNDP2,0.03201667545990186
Gene3686__PEPD,-1.7823646325156521
Gene3697__HPRT1,-0.9627301835596103
Gene3725__NME3,1.4075079036631477
Gene3751__AK2_reverse,0.7587268796608995
