source,score
Gene1010__SLC2A1,-1.1770915854097497
Gene1199__GOT2,0.3562905778643625
Gene1199__GOT2_reverse,0.4273994752313768
Gene1251__orphanReacPROtm,0.6346281644798504
Gene12700001__orphanReacSLC_complex_3,-0.22849963598445625
Gene12800002__SLC1A5,-0.22849963598445625
Gene13000002__SLC1A5,-0.22849963598445625
Gene1333__COMT,1.0754776454942683
Gene1338__AKR1A1,-1.7902061833923468
Gene1338__AKR7A2,-1.7902061833923468
Gene134100003__SLC1A5,0.15350504862170977
Gene134200002__orphanReacSLC_complex_3,0.15350504862170977
Gene134300002__orphanReacSLC_complex_7,0.15350504862170977
Gene134400002__SLC1A5,0.15350504862170977
Gene1346__ESD,0.3668942513644537
Gene1397__SDHA_SDHD_SDHC_SDHB_reverse,1.4117135622494275
Gene1542__IDH1,0.7270417640712395
Gene1542__IDH2,0.7270417640712395
Gene1551__orphanReacr0156,-0.22849963598445625
Gene1561__AKR1A1,-1.9199669267108155
Gene1563__GMPR2_reverse,0.4689956062848192
Gene1565__GMPS,0.4689956062848192
Gene156__AKR1A1,-0.9297551552351557
Gene1583__ALDOA,-0.4513629700797435
Gene1598__orphanReacr0480,1.0754776454942683
Gene1598__orphanReacr0480_reverse,0.6871464685997575
Gene1664__orphanReacr0788,1.0754776454942683
Gene1664__orphanReacr0788_reverse,0.6871464685997575
Gene1665__orphanReacr0789,1.0754776454942683
Gene1665__orphanReacr0789_reverse,0.6871464685997575
Gene1683__orphanReacr0899_reverse,-0.0210805022831375
Gene1684__orphanReacr0907,0.06250101549065006
Gene1684__orphanReacr0907_reverse,-0.011405462023698677
Gene16900002__SLC1A5,0.7320349406446705
Gene1697__orphanReacSPMDtex2_reverse,0.2371055509801613
Gene17000002__SLC1A5,0.7320349406446705
Gene172__ASNS,0.8293447816112638
Gene17300002__SLC38A2,0.7320349406446705
Gene1758__orphanReacr1384,-1.654269992336277
Gene1758__orphanReacr1384_reverse,-0.44059678534672825
Gene1765__orphanReacALAtmi,-0.42714586757191547
Gene1766__orphanReacr1435,-0.004570192506640846
Gene1767__orphanReacr1437,-0.8780985619680753
Gene177300002__orphanReacPHEt2m,-0.17190472518212635
Gene178__GOT2,0.3562905778643625
Gene178__GOT2_reverse,1.7136760770876789
Gene2341__PRDX6,-0.38770617461803303
Gene2341__PRDX6_reverse,0.140147856693437
Gene2346__PKM_reverse,0.6444142032187846
Gene2730__orphanReacAHCYStm,0.841954298050726
Gene2730__orphanReacAHCYStm_reverse,1.0754776454942683
Gene2759__orphanReacLACLt,-0.36192689508521997
Gene2782__orphanReac5MTAte,-0.0014726764551133262
Gene2807__orphanReacSFCYSc_reverse,-1.123089137528187
Gene2970__orphanReacC05953t_TRANSPORTER2,-0.36192689508521997
Gene2972__orphanReacC06439t_TRANSPORTER2,-0.36192689508521997
Gene2978__orphanReac2OXOADPt_TRANSPORTER2,0.8465223806098058
Gene30600003__SLC1A5,-1.123089137528187
Gene30700003__SLC1A5,-1.123089137528187
Gene30800002__orphanReacSLC_complex_3,-0.2597539763013042
Gene30800002__orphanReacSLC_complex_5,-0.2597539763013042
Gene31000002__SLC1A5,-1.123089137528187
Gene328__CMPK1_reverse,0.5014285703746812
Gene330__CMPK1_reverse,0.5014285703746812
Gene3418__orphanReacGLYLYSPHEr,-0.5840840536254511
Gene3422__orphanReacALAARGCYSr,-0.380602082489058
Gene3423__orphanReacGLYTYRLYSr,-0.20015330713195298
Gene3424__orphanReacGLYVALHISr,0.06925820921596103
Gene3425__orphanReacHISGLUr,0.7297761695034365
Gene3426__orphanReacHISGLUGLNr,0.6961015738040801
Gene3428__orphanReacALAARGGLYr,0.10116140763385253
Gene3429__orphanReacALAASNLEUr,0.08505235328063204
Gene3430__orphanReacALAGLYLYSr,-0.3639145629793574
Gene3433__orphanReacARGALATHRr,0.21454236151287273
Gene3440__orphanReacILEGLNGLUr,0.04764015156566304
Gene3441__orphanReacILEGLYARGr,-0.0023479739055719353
Gene3454__orphanReacARGVALCYSr,-0.4391926192685254
Gene3457__orphanReacASPALAARGr,1.1815173402554404
Gene3458__orphanReacLEUSERTRPr,-0.13552548076932425
Gene3460__orphanReacLYSCYSHISr,-0.2877283164544948
Gene3462__orphanReacASPGLUPROr,1.6198413961581946
Gene3463__orphanReacASPGLUTRPr,1.2094750404654724
Gene3466__orphanReacMETASNTYRr,0.28216048478197153
Gene3468__orphanReacASPHISCYSr,0.7582579918067475
Gene3470__orphanReacASPLYSGLUr,1.4448656818357895
Gene3473__orphanReacASPVALASNr,1.1796138892390255
Gene3474__orphanReacCYSASNMETr,-0.295898403616343
Gene3478__orphanReacPHELYSALAr,-0.5956649045511552
Gene3480__orphanReacCYSASPPHEr,-0.024370664088493005
Gene3483__orphanReacCYSGLUTRPr,-0.38595839214055405
Gene3484__orphanReacCYSLEUTHRr,-1.0562022538563074
Gene3485__orphanReacCYSSERMETr,-0.6762798604610554
Gene3488__orphanReacPHESERTRPr,-0.1773805243950799
Gene3489__orphanReacPROARGCYSr,0.12274741782592735
Gene3490__orphanReacCYSTYRASNr,-0.15536728460841448
Gene3491__orphanReacGLNASNGLNr,0.7320349406446705
Gene3499__orphanReacGLUASNLEUr,0.45419256502278565
Gene3501__orphanReacGLUILELYSr,-0.03951106853395363
Gene3502__orphanReacGLULEUr,-0.14320742022266772
Gene3503__orphanReacGLUMETr,0.03191458062842326
Gene3504__orphanReacGLUTHRLYSr,0.15487582676421655
Gene3520__orphanReacSERCYSARGr,-0.16376765813181174
Gene3521__orphanReacSERGLYGLUr,0.10702879472203487
Gene3522__orphanReacSERLYSHISr,0.5461563117685406
Gene3523__orphanReacSERTRPHISr,0.5498530988907859
Gene3524__orphanReacTHRASNTYRr,0.37185689110157905
Gene3538__orphanReacTRPALAPROr,0.3500435932450096
Gene3539__orphanReacTRPGLUTYRr,0.23412839784465286
Gene3540__orphanReacTRPGLYVALr,-0.2583368030083853
Gene3549__orphanReacTRPSERTYRr,0.13930084481104155
Gene3556__orphanReacTYRALAr,-0.1713791216576152
Gene3557__orphanReacTYRARGSERr,0.4300408383102407
Gene3558__orphanReacTYRCYSTHRr,-0.7456394240982409
Gene3559__orphanReacTYRGLUr,0.20994814080186142
Gene356800002__orphanReacr2514m,1.607376379698879
Gene3572__orphanReacTRPGLYASPr,0.901727106516706
Gene3616__orphanReacHCYSte,-1.728663073124216
Gene3636__GOT1,0.3056700443122175
Gene3636__GOT1_reverse,1.9372759784684048
Gene3656__CTPS1,0.3056700443122175
Gene3684__CNDP2,-0.577222629316069
Gene3686__PEPD,0.290432555064011
Gene3751__AK2_reverse,0.25845576408633875
Gene3777__TALDO1,-0.4513629700797435
Gene3779__NT5C,-1.654269992336277
Gene3779__NT5C2,-1.654269992336277
Gene3813__MDH1_reverse,1.6475827570893244
Gene3815__CMPK1_reverse,0.5014285703746812
Gene3840__AHCY,-0.3177918428977752
Gene3840__AHCYL1,-0.3177918428977752
Gene3840__AHCYL1_reverse,1.0754776454942683
Gene3840__AHCY_reverse,1.0754776454942683
Gene3846__ALDH9A1,-2.1583606979880616
Gene3846__ALDH9A1_reverse,-1.908824089003813
Gene3860__ALDH9A1,-0.36192689508521997
Gene4741__FH,1.6460972962922467
Gene4752__ALDH9A1,-0.0210805022831375
Gene4777__COQ5,0.841954298050726
Gene4788__ASH1L,1.0754776454942683
Gene4788__KMT2A,1.0754776454942683
Gene4788__KMT2C,1.0754776454942683
Gene4788__KMT2E,1.0754776454942683
Gene4788__KMT5A,1.0754776454942683
Gene4788__SETD2,1.0754776454942683
Gene4788__SETDB1,1.0754776454942683
Gene4788__SMYD3,1.0754776454942683
Gene4789__ASH1L,1.0754776454942683
Gene4789__KMT2A,1.0754776454942683
Gene4789__KMT2C,1.0754776454942683
Gene4789__KMT2E,1.0754776454942683
Gene4789__KMT5A,1.0754776454942683
Gene4789__SETD2,1.0754776454942683
Gene4789__SETDB1,1.0754776454942683
Gene4789__SMYD3,1.0754776454942683
Gene4790__SEC11A,-1.204061695576877
Gene4790__SEC11C,-1.204061695576877
Gene4790__SPCS1,-1.204061695576877
Gene4790__SPCS2,-1.204061695576877
Gene4790__SPCS3,-1.204061695576877
Gene4822__GPI,-1.3159361526733437
Gene4834__ALDOA,-1.908824089003813
Gene5113__orphanReacAM1C4N9CShc,0.6871464685997575
Gene5114__orphanReacDELACCRVSM23hc,0.6871464685997575
Gene5127__orphanReacAM4N9CShc,0.6871464685997575
Gene5130__orphanReacAM4NCShr,0.6871464685997575
Gene5248__orphanReacS3MEACMPhc,0.6871464685997575
Gene5452__COMT,1.0754776454942683
Gene5472__GOT1,0.3056700443122175
Gene5473__GOT2,0.3562905778643625
Gene5578__orphanReacAHCYStr_reverse,1.0754776454942683
Gene5581__orphanReacAKGtp_reverse,0.8465223806098058
Gene558500002__SLC1A5,-0.22849963598445625
Gene558600002__SLC1A5,-0.22849963598445625
Gene558900001__orphanReacSLC_complex_2,-0.22849963598445625
Gene559000002__SLC1A5,-0.22849963598445625
Gene559100002__SLC38A2,-0.22849963598445625
Gene559100002__SLC7A1,-0.22849963598445625
Gene563000003__SLC1A5,0.7320349406446705
Gene563100002__SLC1A5,0.7320349406446705
Gene563200002__SLC1A5,0.7320349406446705
Gene5633__orphanReacASNtm,1.115685188181119
Gene5660__orphanReacBALAtmr,-0.20276120880407084
Gene5660__orphanReacBALAtmr_reverse,-0.0210805022831375
Gene5661__ALDH9A1,-0.0210805022831375
Gene5749__CS,1.1545152754566788
Gene575700002__SLC1A5,-1.123089137528187
Gene575900001__orphanReacSLC_complex_2,-1.123089137528187
Gene575900001__orphanReacSLC_complex_4,-1.123089137528187
Gene576000002__SLC38A2,-1.123089137528187
Gene5761__GOT1,0.3056700443122175
Gene5761__GOT1_reverse,-0.15117157697243955
Gene576200002__SLC1A5,-1.123089137528187
Gene5764__UCK2,0.5014285703746812
Gene5769__CMPK1_reverse,0.5014285703746812
Gene5779__CMPK1_reverse,0.5014285703746812
Gene5885__COMT,1.0754776454942683
Gene5890__PGAM1,-1.573871941479804
Gene5908__GOT2,1.724791048166357
Gene5909__GOT2,0.3562905778643625
Gene6460__TPP1,-0.2597539763013042
Gene6514__orphanReacGLYCt_reverse,-0.5371760657164641
Gene6521__orphanReacLEUGLYHYc,-0.577222629316069
Gene6535__orphanReacPTRCtex2_reverse,0.06250101549065006
Gene657__ADH5_reverse,0.3668942513644537
Gene6581__orphanReac3MHISc,1.0754776454942683
