Nodes,NodeType,ZeroAct,UpAct,DownAct,AvgAct,measured,Activity,sign_activity,mofa_weights
CAV1,3,0,1,0,1,0.5,1,1,2.5482454200585973
CTNNB1,5,0,0,1,-1,0,-1,-1,0.3075365187224945
EGFR,3,0,1,0,1,1,1,1,1.4011488560276288
EPHB2,3,0,1,0,1,1,1,1,2.941237734032235
HIF1A,4,0,1,0,1,1,1,1,8.057728853867147
HRAS,2,0,1,0,1,1,1,1,3.54584928296538
HRAS,2,0,1,0,1,1,1,1,2.288820271814524
ITGAV,3,0,1,0,1,1,1,1,2.638047148742996
ITGB1,3,0,1,0,1,1,1,1,3.605959078391144
KITLG,5,0,1,0,1,1,1,1,2.2384960699688605
MAP2K1,5,0,1,0,1,1,1,1,1.9184337860697405
MITF,4,0,1,0,1,1,1,1,9.657052573466224
PIK3R1,5,0,1,0,1,1,1,1,3.219656852851615
PRKACA,5,0,1,0,1,1,1,1,2.9178176261165567
PRKDC,5,0,1,0,1,1,1,1,2.270610161514067
PTK2,5,0,1,0,1,1,1,1,2.3152298875036386
PTK2B,5,0,1,0,1,1,1,1,3.1384981823211517
PTPN1,5,0,1,0,1,1,1,1,2.389314464900301
SRC,5,0,1,0,1,1,1,1,3.3170383770735627
STAT1,4,0,1,0,1,1,1,1,10.813445240222029
STAT3,4,0,1,0,1,1,1,1,7.911350863970297
STAT5B,4,0,1,0,1,1,1,1,5.025612229591523
TNK2,5,0,1,0,1,1,1,1,1.5516077724162374
VEGFA,2,0,1,0,1,1,1,1,2.8433902980560695
