Nodes,NodeType,ZeroAct,UpAct,DownAct,AvgAct,measured,Activity,sign_activity,mofa_weights
AXIN1,5,0,0,1,-1,1,-1,-1,-0.5157123690620454
CCNA2,5,0,0,1,-1,1,-1,-1,-1.1750898811245374
CCNE1,5,0,0,1,-1,1,-1,-1,-2.1280160535264003
CDK2,5,0,0,1,-1,1,-1,-1,-0.653249380673646
CHEK1,5,0,0,1,-1,1,-1,-1,-0.9718768807332704
E2F2,4,0,0,1,-1,1,-1,-1,-4.203531127709861
EGFR,3,0,1,0,1,1,1,1,1.4011488560276288
ITGAV,3,0,1,0,1,1,1,1,2.638047148742996
ITGB1,3,0,1,0,1,1,1,1,3.605959078391144
MYC,4,0,0,1,-1,1,-1,-1,-5.155864131816764
PAK1,5,0,1,0,1,1,1,1,1.9295238737211904
PCNA,5,0,0,1,-1,1,-1,-1,-0.8265991058433075
RB1,5,0,1,0,1,1,1,1,3.287641821265722
RUNX1,4,0,1,0,1,1,1,1,5.669603720799593
SMAD3,3,0,1,0,1,1,1,1,6.250711166096205
SMAD3,3,0,1,0,1,1,1,1,2.443357233087656
SMAD4,4,0,1,0,1,1,1,1,4.519349452893868
TFDP1,4,0,0,1,-1,1,-1,-1,-1.664344874768788
TFDP2,5,0,0,1,-1,1,-1,-1,-1.56890285211923
TGFB1,2,0,1,0,1,1,1,1,2.307016516662077
TGFB1,2,0,1,0,1,1,1,1,1.9694740546816296
THBS1,2,0,1,0,1,1,1,1,1.8528892236533885
